#  Region type : all 
#       Cells  : 2349
#       Volume : 3.7500000000e-01
#            Time	volIntegrate(rhoeps)	volIntegrate(rho)
             5292	1.0491538861e-01	1.0491560150e-01
             5293	1.0491538749e-01	1.0491560038e-01
             5294	1.0491538625e-01	1.0491559915e-01
             5295	1.0491538525e-01	1.0491559814e-01
             5296	1.0491538421e-01	1.0491559711e-01
             5297	1.0491538308e-01	1.0491559598e-01
             5298	1.0491538196e-01	1.0491559486e-01
             5299	1.0491538094e-01	1.0491559384e-01
             5300	1.0491537984e-01	1.0491559274e-01
             5301	1.0491537867e-01	1.0491559157e-01
             5302	1.0491537752e-01	1.0491559043e-01
             5303	1.0491537645e-01	1.0491558935e-01
             5304	1.0491537531e-01	1.0491558822e-01
             5305	1.0491537419e-01	1.0491558709e-01
             5306	1.0491537307e-01	1.0491558598e-01
             5307	1.0491537195e-01	1.0491558486e-01
             5308	1.0491537071e-01	1.0491558362e-01
             5309	1.0491536950e-01	1.0491558241e-01
             5310	1.0491536825e-01	1.0491558116e-01
             5311	1.0491536724e-01	1.0491558015e-01
             5312	1.0491536606e-01	1.0491557898e-01
             5313	1.0491536486e-01	1.0491557778e-01
             5314	1.0491536381e-01	1.0491557673e-01
             5315	1.0491536266e-01	1.0491557559e-01
             5316	1.0491536146e-01	1.0491557438e-01
             5317	1.0491536044e-01	1.0491557337e-01
             5318	1.0491535934e-01	1.0491557227e-01
             5319	1.0491535810e-01	1.0491557102e-01
             5320	1.0491535688e-01	1.0491556981e-01
             5321	1.0491535582e-01	1.0491556875e-01
             5322	1.0491535481e-01	1.0491556774e-01
             5323	1.0491535368e-01	1.0491556662e-01
             5324	1.0491535255e-01	1.0491556549e-01
             5325	1.0491535128e-01	1.0491556422e-01
             5326	1.0491535025e-01	1.0491556318e-01
             5327	1.0491534907e-01	1.0491556201e-01
             5328	1.0491534786e-01	1.0491556080e-01
             5329	1.0491534666e-01	1.0491555960e-01
             5330	1.0491534560e-01	1.0491555854e-01
             5331	1.0491534443e-01	1.0491555738e-01
             5332	1.0491534317e-01	1.0491555611e-01
             5333	1.0491534210e-01	1.0491555505e-01
             5334	1.0491534097e-01	1.0491555392e-01
             5335	1.0491533979e-01	1.0491555274e-01
             5336	1.0491533847e-01	1.0491555142e-01
             5337	1.0491533727e-01	1.0491555022e-01
             5338	1.0491533626e-01	1.0491554921e-01
             5339	1.0491533512e-01	1.0491554807e-01
             5340	1.0491533386e-01	1.0491554682e-01
             5341	1.0491533282e-01	1.0491554578e-01
             5342	1.0491533173e-01	1.0491554468e-01
             5343	1.0491533052e-01	1.0491554348e-01
             5344	1.0491532937e-01	1.0491554234e-01
             5345	1.0491532820e-01	1.0491554116e-01
             5346	1.0491532724e-01	1.0491554021e-01
             5347	1.0491532593e-01	1.0491553889e-01
             5348	1.0491532472e-01	1.0491553769e-01
             5349	1.0491532349e-01	1.0491553646e-01
             5350	1.0491532226e-01	1.0491553523e-01
             5351	1.0491532125e-01	1.0491553422e-01
             5352	1.0491531989e-01	1.0491553286e-01
             5353	1.0491531872e-01	1.0491553170e-01
             5354	1.0491531744e-01	1.0491553041e-01
             5355	1.0491531632e-01	1.0491552929e-01
             5356	1.0491531515e-01	1.0491552813e-01
             5357	1.0491531397e-01	1.0491552695e-01
             5358	1.0491531273e-01	1.0491552571e-01
             5359	1.0491531169e-01	1.0491552467e-01
             5360	1.0491531047e-01	1.0491552346e-01
             5361	1.0491530933e-01	1.0491552232e-01
             5362	1.0491530817e-01	1.0491552116e-01
             5363	1.0491530702e-01	1.0491552000e-01
             5364	1.0491530591e-01	1.0491551890e-01
             5365	1.0491530473e-01	1.0491551772e-01
             5366	1.0491530360e-01	1.0491551659e-01
             5367	1.0491530238e-01	1.0491551537e-01
             5368	1.0491530125e-01	1.0491551424e-01
             5369	1.0491530007e-01	1.0491551307e-01
             5370	1.0491529899e-01	1.0491551199e-01
             5371	1.0491529783e-01	1.0491551083e-01
             5372	1.0491529671e-01	1.0491550971e-01
             5373	1.0491529551e-01	1.0491550851e-01
             5374	1.0491529440e-01	1.0491550740e-01
             5375	1.0491529328e-01	1.0491550629e-01
             5376	1.0491529221e-01	1.0491550521e-01
             5377	1.0491529098e-01	1.0491550398e-01
             5378	1.0491528978e-01	1.0491550279e-01
             5379	1.0491528860e-01	1.0491550161e-01
             5380	1.0491528758e-01	1.0491550059e-01
             5381	1.0491528633e-01	1.0491549934e-01
             5382	1.0491528530e-01	1.0491549832e-01
             5383	1.0491528420e-01	1.0491549722e-01
             5384	1.0491528302e-01	1.0491549604e-01
             5385	1.0491528180e-01	1.0491549482e-01
             5386	1.0491528064e-01	1.0491549367e-01
             5387	1.0491527946e-01	1.0491549249e-01
             5388	1.0491527828e-01	1.0491549130e-01
             5389	1.0491527720e-01	1.0491549023e-01
             5390	1.0491527597e-01	1.0491548899e-01
             5391	1.0491527481e-01	1.0491548783e-01
             5392	1.0491527369e-01	1.0491548672e-01
             5393	1.0491527247e-01	1.0491548550e-01
             5394	1.0491527135e-01	1.0491548438e-01
             5395	1.0491527018e-01	1.0491548322e-01
             5396	1.0491526910e-01	1.0491548213e-01
             5397	1.0491526788e-01	1.0491548092e-01
             5398	1.0491526682e-01	1.0491547986e-01
             5399	1.0491526570e-01	1.0491547873e-01
             5400	1.0491526443e-01	1.0491547747e-01
             5401	1.0491526330e-01	1.0491547634e-01
             5402	1.0491526211e-01	1.0491547515e-01
             5403	1.0491526101e-01	1.0491547405e-01
             5404	1.0491525990e-01	1.0491547294e-01
             5405	1.0491525889e-01	1.0491547194e-01
             5406	1.0491525755e-01	1.0491547060e-01
             5407	1.0491525623e-01	1.0491546928e-01
             5408	1.0491525503e-01	1.0491546808e-01
             5409	1.0491525390e-01	1.0491546695e-01
             5410	1.0491525275e-01	1.0491546580e-01
             5411	1.0491525165e-01	1.0491546470e-01
             5412	1.0491525048e-01	1.0491546354e-01
             5413	1.0491524939e-01	1.0491546245e-01
             5414	1.0491524827e-01	1.0491546133e-01
             5415	1.0491524720e-01	1.0491546027e-01
             5416	1.0491524615e-01	1.0491545921e-01
             5417	1.0491524510e-01	1.0491545817e-01
             5418	1.0491524398e-01	1.0491545705e-01
             5419	1.0491524287e-01	1.0491545594e-01
             5420	1.0491524165e-01	1.0491545472e-01
             5421	1.0491524043e-01	1.0491545350e-01
             5422	1.0491523938e-01	1.0491545245e-01
             5423	1.0491523847e-01	1.0491545154e-01
             5424	1.0491523732e-01	1.0491545039e-01
             5425	1.0491523627e-01	1.0491544934e-01
             5426	1.0491523506e-01	1.0491544814e-01
             5427	1.0491523384e-01	1.0491544692e-01
             5428	1.0491523276e-01	1.0491544583e-01
             5429	1.0491523186e-01	1.0491544494e-01
             5430	1.0491523069e-01	1.0491544377e-01
             5431	1.0491522965e-01	1.0491544274e-01
             5432	1.0491522858e-01	1.0491544167e-01
             5433	1.0491522754e-01	1.0491544062e-01
             5434	1.0491522642e-01	1.0491543950e-01
             5435	1.0491522526e-01	1.0491543835e-01
             5436	1.0491522425e-01	1.0491543734e-01
             5437	1.0491522314e-01	1.0491543623e-01
             5438	1.0491522211e-01	1.0491543520e-01
             5439	1.0491522091e-01	1.0491543400e-01
             5440	1.0491521987e-01	1.0491543296e-01
             5441	1.0491521866e-01	1.0491543175e-01
             5442	1.0491521767e-01	1.0491543077e-01
             5443	1.0491521659e-01	1.0491542968e-01
             5444	1.0491521550e-01	1.0491542860e-01
             5445	1.0491521447e-01	1.0491542758e-01
             5446	1.0491521338e-01	1.0491542648e-01
             5447	1.0491521236e-01	1.0491542546e-01
             5448	1.0491521129e-01	1.0491542439e-01
             5449	1.0491521016e-01	1.0491542326e-01
             5450	1.0491520911e-01	1.0491542222e-01
             5451	1.0491520807e-01	1.0491542118e-01
             5452	1.0491520697e-01	1.0491542008e-01
             5453	1.0491520596e-01	1.0491541907e-01
             5454	1.0491520489e-01	1.0491541801e-01
             5455	1.0491520385e-01	1.0491541696e-01
             5456	1.0491520274e-01	1.0491541585e-01
             5457	1.0491520158e-01	1.0491541469e-01
             5458	1.0491520055e-01	1.0491541367e-01
             5459	1.0491519940e-01	1.0491541252e-01
             5460	1.0491519830e-01	1.0491541142e-01
             5461	1.0491519719e-01	1.0491541032e-01
             5462	1.0491519607e-01	1.0491540920e-01
             5463	1.0491519502e-01	1.0491540815e-01
             5464	1.0491519396e-01	1.0491540709e-01
             5465	1.0491519285e-01	1.0491540597e-01
             5466	1.0491519170e-01	1.0491540483e-01
             5467	1.0491519065e-01	1.0491540378e-01
             5468	1.0491518960e-01	1.0491540273e-01
             5469	1.0491518842e-01	1.0491540155e-01
             5470	1.0491518744e-01	1.0491540058e-01
             5471	1.0491518640e-01	1.0491539954e-01
             5472	1.0491518524e-01	1.0491539837e-01
             5473	1.0491518420e-01	1.0491539734e-01
             5474	1.0491518307e-01	1.0491539622e-01
             5475	1.0491518198e-01	1.0491539512e-01
             5476	1.0491518093e-01	1.0491539407e-01
             5477	1.0491517983e-01	1.0491539298e-01
             5478	1.0491517875e-01	1.0491539190e-01
             5479	1.0491517776e-01	1.0491539091e-01
             5480	1.0491517663e-01	1.0491538978e-01
             5481	1.0491517548e-01	1.0491538863e-01
             5482	1.0491517446e-01	1.0491538761e-01
             5483	1.0491517341e-01	1.0491538657e-01
             5484	1.0491517239e-01	1.0491538554e-01
             5485	1.0491517128e-01	1.0491538443e-01
             5486	1.0491517025e-01	1.0491538340e-01
             5487	1.0491516909e-01	1.0491538225e-01
             5488	1.0491516804e-01	1.0491538121e-01
             5489	1.0491516694e-01	1.0491538010e-01
             5490	1.0491516593e-01	1.0491537909e-01
             5491	1.0491516483e-01	1.0491537800e-01
             5492	1.0491516366e-01	1.0491537682e-01
             5493	1.0491516260e-01	1.0491537577e-01
             5494	1.0491516138e-01	1.0491537455e-01
             5495	1.0491516031e-01	1.0491537348e-01
             5496	1.0491515922e-01	1.0491537239e-01
             5497	1.0491515809e-01	1.0491537127e-01
             5498	1.0491515693e-01	1.0491537011e-01
             5499	1.0491515573e-01	1.0491536890e-01
             5500	1.0491515453e-01	1.0491536770e-01
             5501	1.0491515340e-01	1.0491536658e-01
             5502	1.0491515236e-01	1.0491536554e-01
             5503	1.0491515119e-01	1.0491536437e-01
             5504	1.0491515015e-01	1.0491536333e-01
             5505	1.0491514908e-01	1.0491536227e-01
             5506	1.0491514806e-01	1.0491536124e-01
             5507	1.0491514701e-01	1.0491536020e-01
             5508	1.0491514588e-01	1.0491535907e-01
             5509	1.0491514471e-01	1.0491535790e-01
             5510	1.0491514359e-01	1.0491535678e-01
             5511	1.0491514243e-01	1.0491535562e-01
             5512	1.0491514127e-01	1.0491535446e-01
             5513	1.0491514023e-01	1.0491535342e-01
             5514	1.0491513907e-01	1.0491535227e-01
             5515	1.0491513794e-01	1.0491535114e-01
             5516	1.0491513678e-01	1.0491534998e-01
             5517	1.0491513572e-01	1.0491534893e-01
             5518	1.0491513459e-01	1.0491534780e-01
             5519	1.0491513342e-01	1.0491534662e-01
             5520	1.0491513241e-01	1.0491534562e-01
             5521	1.0491513128e-01	1.0491534449e-01
             5522	1.0491513015e-01	1.0491534336e-01
             5523	1.0491512894e-01	1.0491534215e-01
             5524	1.0491512794e-01	1.0491534116e-01
             5525	1.0491512682e-01	1.0491534004e-01
             5526	1.0491512566e-01	1.0491533887e-01
             5527	1.0491512463e-01	1.0491533784e-01
             5528	1.0491512357e-01	1.0491533679e-01
             5529	1.0491512254e-01	1.0491533575e-01
             5530	1.0491512141e-01	1.0491533463e-01
             5531	1.0491512029e-01	1.0491533351e-01
             5532	1.0491511925e-01	1.0491533248e-01
             5533	1.0491511812e-01	1.0491533134e-01
             5534	1.0491511688e-01	1.0491533010e-01
             5535	1.0491511586e-01	1.0491532908e-01
             5536	1.0491511475e-01	1.0491532798e-01
             5537	1.0491511351e-01	1.0491532673e-01
             5538	1.0491511244e-01	1.0491532567e-01
             5539	1.0491511134e-01	1.0491532457e-01
             5540	1.0491511025e-01	1.0491532348e-01
             5541	1.0491510911e-01	1.0491532234e-01
             5542	1.0491510796e-01	1.0491532119e-01
             5543	1.0491510682e-01	1.0491532006e-01
             5544	1.0491510575e-01	1.0491531898e-01
             5545	1.0491510457e-01	1.0491531781e-01
             5546	1.0491510338e-01	1.0491531662e-01
             5547	1.0491510232e-01	1.0491531556e-01
             5548	1.0491510129e-01	1.0491531453e-01
             5549	1.0491510026e-01	1.0491531350e-01
             5550	1.0491509911e-01	1.0491531236e-01
             5551	1.0491509792e-01	1.0491531116e-01
             5552	1.0491509679e-01	1.0491531004e-01
             5553	1.0491509560e-01	1.0491530885e-01
             5554	1.0491509443e-01	1.0491530768e-01
             5555	1.0491509306e-01	1.0491530632e-01
             5556	1.0491509192e-01	1.0491530518e-01
             5557	1.0491509081e-01	1.0491530407e-01
             5558	1.0491508958e-01	1.0491530284e-01
             5559	1.0491508850e-01	1.0491530176e-01
             5560	1.0491508739e-01	1.0491530065e-01
             5561	1.0491508630e-01	1.0491529956e-01
             5562	1.0491508522e-01	1.0491529848e-01
             5563	1.0491508386e-01	1.0491529713e-01
             5564	1.0491508275e-01	1.0491529602e-01
             5565	1.0491508167e-01	1.0491529494e-01
             5566	1.0491508046e-01	1.0491529373e-01
             5567	1.0491507931e-01	1.0491529258e-01
             5568	1.0491507824e-01	1.0491529151e-01
             5569	1.0491507709e-01	1.0491529036e-01
             5570	1.0491507588e-01	1.0491528915e-01
             5571	1.0491507474e-01	1.0491528801e-01
             5572	1.0491507357e-01	1.0491528685e-01
             5573	1.0491507257e-01	1.0491528584e-01
             5574	1.0491507139e-01	1.0491528467e-01
             5575	1.0491507020e-01	1.0491528348e-01
             5576	1.0491506910e-01	1.0491528239e-01
             5577	1.0491506793e-01	1.0491528121e-01
