#  Region type : all 
#       Cells  : 2349
#       Volume : 3.7500000000e-01
#            Time	weightedVolAverage(H2)	weightedVolAverage(CO2)	weightedVolAverage(CO)	weightedVolAverage(N2)	weightedVolAverage(H2O)
             2236	2.1695740454e-03	6.3309703872e-02	3.3145055437e-01	6.0304453352e-01	2.5634197499e-05
             2237	2.1695745885e-03	6.3309662588e-02	3.3145058787e-01	6.0304454523e-01	2.5629726645e-05
             2238	2.1695751314e-03	6.3309621323e-02	3.3145062135e-01	6.0304455694e-01	2.5625257283e-05
             2239	2.1695756741e-03	6.3309580081e-02	3.3145065481e-01	6.0304456864e-01	2.5620789602e-05
             2240	2.1695762167e-03	6.3309538858e-02	3.3145068826e-01	6.0304458034e-01	2.5616323238e-05
             2241	2.1695767590e-03	6.3309497655e-02	3.3145072169e-01	6.0304459204e-01	2.5611858409e-05
             2242	2.1695773012e-03	6.3309456472e-02	3.3145075511e-01	6.0304460373e-01	2.5607395109e-05
             2243	2.1695778432e-03	6.3309415312e-02	3.3145078850e-01	6.0304461541e-01	2.5602933861e-05
             2244	2.1695783850e-03	6.3309374171e-02	3.3145082189e-01	6.0304462708e-01	2.5598473587e-05
             2245	2.1695789265e-03	6.3309333051e-02	3.3145085525e-01	6.0304463876e-01	2.5594015013e-05
             2246	2.1695794680e-03	6.3309291951e-02	3.3145088860e-01	6.0304465042e-01	2.5589557749e-05
             2247	2.1695800092e-03	6.3309250872e-02	3.3145092193e-01	6.0304466208e-01	2.5585102252e-05
             2248	2.1695805502e-03	6.3309209814e-02	3.3145095525e-01	6.0304467374e-01	2.5580648264e-05
             2249	2.1695810910e-03	6.3309168777e-02	3.3145098855e-01	6.0304468539e-01	2.5576195677e-05
             2250	2.1695816316e-03	6.3309127760e-02	3.3145102183e-01	6.0304469703e-01	2.5571744654e-05
             2251	2.1695821721e-03	6.3309086763e-02	3.3145105510e-01	6.0304470867e-01	2.5567295078e-05
             2252	2.1695827124e-03	6.3309045785e-02	3.3145108835e-01	6.0304472030e-01	2.5562846905e-05
             2253	2.1695832525e-03	6.3309004828e-02	3.3145112159e-01	6.0304473193e-01	2.5558400273e-05
             2254	2.1695837924e-03	6.3308963892e-02	3.3145115481e-01	6.0304474356e-01	2.5553955206e-05
             2255	2.1695843321e-03	6.3308922975e-02	3.3145118801e-01	6.0304475517e-01	2.5549511654e-05
             2256	2.1695848716e-03	6.3308882080e-02	3.3145122119e-01	6.0304476679e-01	2.5545069718e-05
             2257	2.1695854109e-03	6.3308841205e-02	3.3145125436e-01	6.0304477839e-01	2.5540629244e-05
             2258	2.1695859500e-03	6.3308800351e-02	3.3145128752e-01	6.0304478999e-01	2.5536190377e-05
             2259	2.1695864890e-03	6.3308759517e-02	3.3145132065e-01	6.0304480159e-01	2.5531752554e-05
             2260	2.1695870278e-03	6.3308718703e-02	3.3145135377e-01	6.0304481318e-01	2.5527316607e-05
             2261	2.1695875663e-03	6.3308677911e-02	3.3145138688e-01	6.0304482476e-01	2.5522882369e-05
             2262	2.1695881047e-03	6.3308637139e-02	3.3145141996e-01	6.0304483634e-01	2.5518449503e-05
             2263	2.1695886429e-03	6.3308596387e-02	3.3145145304e-01	6.0304484792e-01	2.5514017882e-05
             2264	2.1695891809e-03	6.3308555654e-02	3.3145148609e-01	6.0304485949e-01	2.5509587773e-05
             2265	2.1695897187e-03	6.3308514942e-02	3.3145151913e-01	6.0304487105e-01	2.5505159132e-05
             2266	2.1695902564e-03	6.3308474248e-02	3.3145155216e-01	6.0304488261e-01	2.5500731986e-05
             2267	2.1695907939e-03	6.3308433576e-02	3.3145158516e-01	6.0304489416e-01	2.5496306425e-05
             2268	2.1695913312e-03	6.3308392924e-02	3.3145161815e-01	6.0304490571e-01	2.5491882219e-05
             2269	2.1695918683e-03	6.3308352292e-02	3.3145165113e-01	6.0304491725e-01	2.5487459757e-05
             2270	2.1695924052e-03	6.3308311679e-02	3.3145168409e-01	6.0304492879e-01	2.5483038765e-05
             2271	2.1695929419e-03	6.3308271088e-02	3.3145171703e-01	6.0304494032e-01	2.5478619520e-05
             2272	2.1695934784e-03	6.3308230517e-02	3.3145174996e-01	6.0304495185e-01	2.5474201446e-05
             2273	2.1695940147e-03	6.3308189966e-02	3.3145178287e-01	6.0304496337e-01	2.5469784783e-05
             2274	2.1695945509e-03	6.3308149435e-02	3.3145181576e-01	6.0304497488e-01	2.5465369721e-05
             2275	2.1695950869e-03	6.3308108923e-02	3.3145184864e-01	6.0304498639e-01	2.5460956093e-05
             2276	2.1695956226e-03	6.3308068432e-02	3.3145188150e-01	6.0304499790e-01	2.5456544037e-05
             2277	2.1695961582e-03	6.3308027961e-02	3.3145191435e-01	6.0304500940e-01	2.5452133610e-05
             2278	2.1695966936e-03	6.3307987510e-02	3.3145194718e-01	6.0304502089e-01	2.5447724459e-05
             2279	2.1695972289e-03	6.3307947079e-02	3.3145198000e-01	6.0304503238e-01	2.5443316884e-05
             2280	2.1695977639e-03	6.3307906667e-02	3.3145201279e-01	6.0304504386e-01	2.5438910727e-05
             2281	2.1695982988e-03	6.3307866276e-02	3.3145204558e-01	6.0304505534e-01	2.5434505929e-05
             2282	2.1695988334e-03	6.3307825904e-02	3.3145207834e-01	6.0304506682e-01	2.5430102678e-05
             2283	2.1695993679e-03	6.3307785552e-02	3.3145211110e-01	6.0304507828e-01	2.5425701138e-05
             2284	2.1695999022e-03	6.3307745220e-02	3.3145214383e-01	6.0304508975e-01	2.5421301011e-05
             2285	2.1696004363e-03	6.3307704907e-02	3.3145217655e-01	6.0304510120e-01	2.5416902306e-05
             2286	2.1696009702e-03	6.3307664615e-02	3.3145220925e-01	6.0304511265e-01	2.5412505358e-05
             2287	2.1696015040e-03	6.3307624343e-02	3.3145224194e-01	6.0304512410e-01	2.5408109727e-05
             2288	2.1696020375e-03	6.3307584091e-02	3.3145227461e-01	6.0304513554e-01	2.5403715760e-05
             2289	2.1696025708e-03	6.3307543859e-02	3.3145230727e-01	6.0304514698e-01	2.5399322936e-05
             2290	2.1696031040e-03	6.3307503646e-02	3.3145233991e-01	6.0304515841e-01	2.5394931573e-05
             2291	2.1696036370e-03	6.3307463452e-02	3.3145237253e-01	6.0304516984e-01	2.5390541850e-05
             2292	2.1696041698e-03	6.3307423279e-02	3.3145240514e-01	6.0304518126e-01	2.5386153678e-05
             2293	2.1696047025e-03	6.3307383124e-02	3.3145243773e-01	6.0304519267e-01	2.5381766637e-05
             2294	2.1696052349e-03	6.3307342991e-02	3.3145247031e-01	6.0304520408e-01	2.5377381514e-05
             2295	2.1696057672e-03	6.3307302876e-02	3.3145250287e-01	6.0304521549e-01	2.5372997838e-05
             2296	2.1696062992e-03	6.3307262782e-02	3.3145253542e-01	6.0304522689e-01	2.5368615337e-05
             2297	2.1696068311e-03	6.3307222707e-02	3.3145256795e-01	6.0304523828e-01	2.5364234453e-05
             2298	2.1696073628e-03	6.3307182651e-02	3.3145260046e-01	6.0304524967e-01	2.5359855104e-05
             2299	2.1696078943e-03	6.3307142616e-02	3.3145263296e-01	6.0304526105e-01	2.5355477431e-05
             2300	2.1696084256e-03	6.3307102601e-02	3.3145266544e-01	6.0304527243e-01	2.5351101034e-05
             2301	2.1696089567e-03	6.3307062606e-02	3.3145269791e-01	6.0304528381e-01	2.5346726163e-05
             2302	2.1696094877e-03	6.3307022629e-02	3.3145273036e-01	6.0304529517e-01	2.5342352623e-05
             2303	2.1696100185e-03	6.3306982673e-02	3.3145276279e-01	6.0304530654e-01	2.5337980899e-05
             2304	2.1696105491e-03	6.3306942735e-02	3.3145279521e-01	6.0304531789e-01	2.5333610201e-05
             2305	2.1696110795e-03	6.3306902817e-02	3.3145282761e-01	6.0304532925e-01	2.5329241067e-05
             2306	2.1696116097e-03	6.3306862918e-02	3.3145286000e-01	6.0304534059e-01	2.5324873440e-05
             2307	2.1696121398e-03	6.3306823039e-02	3.3145289238e-01	6.0304535194e-01	2.5320507145e-05
             2308	2.1696126696e-03	6.3306783179e-02	3.3145292473e-01	6.0304536327e-01	2.5316142261e-05
             2309	2.1696131993e-03	6.3306743340e-02	3.3145295708e-01	6.0304537461e-01	2.5311779108e-05
             2310	2.1696137288e-03	6.3306703518e-02	3.3145298940e-01	6.0304538593e-01	2.5307417425e-05
             2311	2.1696142582e-03	6.3306663717e-02	3.3145302171e-01	6.0304539726e-01	2.5303057201e-05
             2312	2.1696147873e-03	6.3306623935e-02	3.3145305401e-01	6.0304540857e-01	2.5298698396e-05
             2313	2.1696153162e-03	6.3306584172e-02	3.3145308629e-01	6.0304541988e-01	2.5294340980e-05
             2314	2.1696158450e-03	6.3306544431e-02	3.3145311855e-01	6.0304543119e-01	2.5289985424e-05
             2315	2.1696163735e-03	6.3306504707e-02	3.3145315080e-01	6.0304544249e-01	2.5285630991e-05
             2316	2.1696169019e-03	6.3306465004e-02	3.3145318303e-01	6.0304545379e-01	2.5281278180e-05
             2317	2.1696174301e-03	6.3306425319e-02	3.3145321525e-01	6.0304546508e-01	2.5276926610e-05
             2318	2.1696179582e-03	6.3306385653e-02	3.3145324745e-01	6.0304547636e-01	2.5272576849e-05
             2319	2.1696184860e-03	6.3306346006e-02	3.3145327964e-01	6.0304548764e-01	2.5268228267e-05
             2320	2.1696190137e-03	6.3306306379e-02	3.3145331181e-01	6.0304549892e-01	2.5263881440e-05
             2321	2.1696195411e-03	6.3306266771e-02	3.3145334396e-01	6.0304551019e-01	2.5259535992e-05
             2322	2.1696200684e-03	6.3306227183e-02	3.3145337610e-01	6.0304552145e-01	2.5255191975e-05
             2323	2.1696205955e-03	6.3306187613e-02	3.3145340823e-01	6.0304553271e-01	2.5250849596e-05
             2324	2.1696211224e-03	6.3306148064e-02	3.3145344034e-01	6.0304554397e-01	2.5246508708e-05
             2325	2.1696216491e-03	6.3306108533e-02	3.3145347243e-01	6.0304555522e-01	2.5242168919e-05
             2326	2.1696221757e-03	6.3306069021e-02	3.3145350451e-01	6.0304556646e-01	2.5237830774e-05
             2327	2.1696227021e-03	6.3306029527e-02	3.3145353658e-01	6.0304557770e-01	2.5233493946e-05
             2328	2.1696232283e-03	6.3305990054e-02	3.3145356862e-01	6.0304558894e-01	2.5229158758e-05
             2329	2.1696237543e-03	6.3305950600e-02	3.3145360066e-01	6.0304560017e-01	2.5224824835e-05
             2330	2.1696242802e-03	6.3305911163e-02	3.3145363267e-01	6.0304561139e-01	2.5220492265e-05
             2331	2.1696248059e-03	6.3305871746e-02	3.3145366468e-01	6.0304562261e-01	2.5216161645e-05
             2332	2.1696253313e-03	6.3305832350e-02	3.3145369666e-01	6.0304563382e-01	2.5211832246e-05
             2333	2.1696258566e-03	6.3305792972e-02	3.3145372864e-01	6.0304564503e-01	2.5207504386e-05
             2334	2.1696263817e-03	6.3305753613e-02	3.3145376059e-01	6.0304565624e-01	2.5203177964e-05
             2335	2.1696269066e-03	6.3305714272e-02	3.3145379253e-01	6.0304566743e-01	2.5198853007e-05
             2336	2.1696274314e-03	6.3305674951e-02	3.3145382446e-01	6.0304567863e-01	2.5194529405e-05
             2337	2.1696279560e-03	6.3305635649e-02	3.3145385637e-01	6.0304568982e-01	2.5190207256e-05
             2338	2.1696284803e-03	6.3305596367e-02	3.3145388827e-01	6.0304570100e-01	2.5185886750e-05
             2339	2.1696290046e-03	6.3305557102e-02	3.3145392015e-01	6.0304571218e-01	2.5181567207e-05
             2340	2.1696295286e-03	6.3305517857e-02	3.3145395201e-01	6.0304572335e-01	2.5177249632e-05
             2341	2.1696300525e-03	6.3305478631e-02	3.3145398386e-01	6.0304573452e-01	2.5172933142e-05
             2342	2.1696305761e-03	6.3305439424e-02	3.3145401570e-01	6.0304574568e-01	2.5168618139e-05
             2343	2.1696310996e-03	6.3305400236e-02	3.3145404752e-01	6.0304575684e-01	2.5164304700e-05
             2344	2.1696316229e-03	6.3305361068e-02	3.3145407932e-01	6.0304576800e-01	2.5159992696e-05
             2345	2.1696321460e-03	6.3305321918e-02	3.3145411111e-01	6.0304577914e-01	2.5155682113e-05
             2346	2.1696326690e-03	6.3305282786e-02	3.3145414288e-01	6.0304579029e-01	2.5151372780e-05
             2347	2.1696331918e-03	6.3305243674e-02	3.3145417464e-01	6.0304580143e-01	2.5147065109e-05
             2348	2.1696337144e-03	6.3305204580e-02	3.3145420639e-01	6.0304581256e-01	2.5142758853e-05
             2349	2.1696342368e-03	6.3305165504e-02	3.3145423812e-01	6.0304582369e-01	2.5138453821e-05
             2350	2.1696347590e-03	6.3305126448e-02	3.3145426983e-01	6.0304583481e-01	2.5134150451e-05
             2351	2.1696352811e-03	6.3305087410e-02	3.3145430153e-01	6.0304584593e-01	2.5129848426e-05
             2352	2.1696358030e-03	6.3305048391e-02	3.3145433321e-01	6.0304585704e-01	2.5125547841e-05
             2353	2.1696363247e-03	6.3305009391e-02	3.3145436488e-01	6.0304586815e-01	2.5121248673e-05
             2354	2.1696368462e-03	6.3304970410e-02	3.3145439654e-01	6.0304587925e-01	2.5116951154e-05
             2355	2.1696373676e-03	6.3304931446e-02	3.3145442818e-01	6.0304589035e-01	2.5112654984e-05
             2356	2.1696378887e-03	6.3304892504e-02	3.3145445980e-01	6.0304590145e-01	2.5108360531e-05
             2357	2.1696384097e-03	6.3304853579e-02	3.3145449141e-01	6.0304591253e-01	2.5104067103e-05
             2358	2.1696389305e-03	6.3304814672e-02	3.3145452300e-01	6.0304592362e-01	2.5099775210e-05
             2359	2.1696394511e-03	6.3304775785e-02	3.3145455458e-01	6.0304593470e-01	2.5095485053e-05
             2360	2.1696399715e-03	6.3304736917e-02	3.3145458615e-01	6.0304594577e-01	2.5091196072e-05
             2361	2.1696404917e-03	6.3304698066e-02	3.3145461770e-01	6.0304595684e-01	2.5086908471e-05
             2362	2.1696410118e-03	6.3304659235e-02	3.3145464923e-01	6.0304596790e-01	2.5082622468e-05
             2363	2.1696415317e-03	6.3304620422e-02	3.3145468075e-01	6.0304597896e-01	2.5078337804e-05
             2364	2.1696420514e-03	6.3304581628e-02	3.3145471225e-01	6.0304599001e-01	2.5074054551e-05
             2365	2.1696425710e-03	6.3304542852e-02	3.3145474374e-01	6.0304600106e-01	2.5069772885e-05
             2366	2.1696430903e-03	6.3304504095e-02	3.3145477522e-01	6.0304601211e-01	2.5065492491e-05
             2367	2.1696436095e-03	6.3304465356e-02	3.3145480668e-01	6.0304602314e-01	2.5061213533e-05
             2368	2.1696441285e-03	6.3304426635e-02	3.3145483812e-01	6.0304603418e-01	2.5056935944e-05
             2369	2.1696446474e-03	6.3304387933e-02	3.3145486955e-01	6.0304604521e-01	2.5052659880e-05
             2370	2.1696451660e-03	6.3304349251e-02	3.3145490097e-01	6.0304605623e-01	2.5048385390e-05
             2371	2.1696456845e-03	6.3304310587e-02	3.3145493237e-01	6.0304606725e-01	2.5044112433e-05
             2372	2.1696462028e-03	6.3304271941e-02	3.3145496375e-01	6.0304607826e-01	2.5039840819e-05
             2373	2.1696467209e-03	6.3304233314e-02	3.3145499512e-01	6.0304608927e-01	2.5035570420e-05
             2374	2.1696472388e-03	6.3304194706e-02	3.3145502648e-01	6.0304610028e-01	2.5031301498e-05
             2375	2.1696477566e-03	6.3304156115e-02	3.3145505782e-01	6.0304611127e-01	2.5027033749e-05
             2376	2.1696482742e-03	6.3304117542e-02	3.3145508915e-01	6.0304612227e-01	2.5022767676e-05
             2377	2.1696487917e-03	6.3304078989e-02	3.3145512046e-01	6.0304613326e-01	2.5018502937e-05
             2378	2.1696493089e-03	6.3304040454e-02	3.3145515176e-01	6.0304614424e-01	2.5014239703e-05
             2379	2.1696498260e-03	6.3304001936e-02	3.3145518304e-01	6.0304615522e-01	2.5009977844e-05
             2380	2.1696503429e-03	6.3303963437e-02	3.3145521431e-01	6.0304616620e-01	2.5005717514e-05
             2381	2.1696508596e-03	6.3303924957e-02	3.3145524556e-01	6.0304617717e-01	2.5001458496e-05
             2382	2.1696513761e-03	6.3303886496e-02	3.3145527680e-01	6.0304618813e-01	2.4997201070e-05
             2383	2.1696518925e-03	6.3303848052e-02	3.3145530802e-01	6.0304619909e-01	2.4992944770e-05
             2384	2.1696524086e-03	6.3303809627e-02	3.3145533923e-01	6.0304621005e-01	2.4988690089e-05
             2385	2.1696529246e-03	6.3303771220e-02	3.3145537042e-01	6.0304622100e-01	2.4984436729e-05
             2386	2.1696534405e-03	6.3303732831e-02	3.3145540160e-01	6.0304623194e-01	2.4980184677e-05
             2387	2.1696539562e-03	6.3303694460e-02	3.3145543277e-01	6.0304624288e-01	2.4975934000e-05
             2388	2.1696544717e-03	6.3303656108e-02	3.3145546392e-01	6.0304625382e-01	2.4971684950e-05
             2389	2.1696549870e-03	6.3303617775e-02	3.3145549505e-01	6.0304626475e-01	2.4967437135e-05
             2390	2.1696555021e-03	6.3303579460e-02	3.3145552617e-01	6.0304627567e-01	2.4963190791e-05
             2391	2.1696560171e-03	6.3303541163e-02	3.3145555728e-01	6.0304628659e-01	2.4958945758e-05
             2392	2.1696565318e-03	6.3303502884e-02	3.3145558837e-01	6.0304629751e-01	2.4954702262e-05
             2393	2.1696570465e-03	6.3303464623e-02	3.3145561945e-01	6.0304630842e-01	2.4950460152e-05
             2394	2.1696575609e-03	6.3303426381e-02	3.3145565051e-01	6.0304631933e-01	2.4946219279e-05
             2395	2.1696580752e-03	6.3303388156e-02	3.3145568156e-01	6.0304633023e-01	2.4941979980e-05
             2396	2.1696585893e-03	6.3303349950e-02	3.3145571259e-01	6.0304634113e-01	2.4937741972e-05
             2397	2.1696591032e-03	6.3303311762e-02	3.3145574361e-01	6.0304635202e-01	2.4933505393e-05
             2398	2.1696596170e-03	6.3303273590e-02	3.3145577462e-01	6.0304636291e-01	2.4929270003e-05
             2399	2.1696601306e-03	6.3303235439e-02	3.3145580561e-01	6.0304637379e-01	2.4925036445e-05
             2400	2.1696606440e-03	6.3303197304e-02	3.3145583658e-01	6.0304638467e-01	2.4920803890e-05
             2401	2.1696611572e-03	6.3303159189e-02	3.3145586754e-01	6.0304639554e-01	2.4916573004e-05
             2402	2.1696616702e-03	6.3303121091e-02	3.3145589849e-01	6.0304640641e-01	2.4912343426e-05
             2403	2.1696621831e-03	6.3303083011e-02	3.3145592942e-01	6.0304641727e-01	2.4908115240e-05
             2404	2.1696626958e-03	6.3303044950e-02	3.3145596034e-01	6.0304642813e-01	2.4903888503e-05
             2405	2.1696632083e-03	6.3303006907e-02	3.3145599124e-01	6.0304643898e-01	2.4899663232e-05
             2406	2.1696637207e-03	6.3302968882e-02	3.3145602213e-01	6.0304644983e-01	2.4895439020e-05
             2407	2.1696642329e-03	6.3302930874e-02	3.3145605300e-01	6.0304646067e-01	2.4891216478e-05
             2408	2.1696647449e-03	6.3302892885e-02	3.3145608386e-01	6.0304647151e-01	2.4886995357e-05
             2409	2.1696652567e-03	6.3302854914e-02	3.3145611471e-01	6.0304648234e-01	2.4882775436e-05
             2410	2.1696657684e-03	6.3302816960e-02	3.3145614554e-01	6.0304649317e-01	2.4878556854e-05
             2411	2.1696662799e-03	6.3302779025e-02	3.3145617636e-01	6.0304650400e-01	2.4874339900e-05
             2412	2.1696667913e-03	6.3302741106e-02	3.3145620716e-01	6.0304651482e-01	2.4870124072e-05
             2413	2.1696673024e-03	6.3302703206e-02	3.3145623795e-01	6.0304652563e-01	2.4865909754e-05
             2414	2.1696678134e-03	6.3302665325e-02	3.3145626872e-01	6.0304653644e-01	2.4861697045e-05
             2415	2.1696683242e-03	6.3302627462e-02	3.3145629948e-01	6.0304654725e-01	2.4857485442e-05
