#  Region type : all 
#       Cells  : 2349
#       Volume : 3.7500000000e-01
#            Time	weightedVolAverage(CO2)	weightedVolAverage(CO)	weightedVolAverage(N2)
             8138	7.9875000271e-05	3.9993756241e-01	5.9998256259e-01
             8139	7.9863162670e-05	3.9993757167e-01	5.9998256517e-01
             8140	7.9851327371e-05	3.9993758092e-01	5.9998256776e-01
             8141	7.9839495291e-05	3.9993759016e-01	5.9998257034e-01
             8142	7.9827665890e-05	3.9993759941e-01	5.9998257292e-01
             8143	7.9815838412e-05	3.9993760865e-01	5.9998257551e-01
             8144	7.9804014462e-05	3.9993761790e-01	5.9998257809e-01
             8145	7.9792192884e-05	3.9993762713e-01	5.9998258067e-01
             8146	7.9780374011e-05	3.9993763637e-01	5.9998258325e-01
             8147	7.9768557588e-05	3.9993764561e-01	5.9998258583e-01
             8148	7.9756743868e-05	3.9993765484e-01	5.9998258841e-01
             8149	7.9744932723e-05	3.9993766407e-01	5.9998259099e-01
             8150	7.9733124200e-05	3.9993767330e-01	5.9998259357e-01
             8151	7.9721318399e-05	3.9993768253e-01	5.9998259615e-01
             8152	7.9709514318e-05	3.9993769175e-01	5.9998259873e-01
             8153	7.9697713830e-05	3.9993770098e-01	5.9998260131e-01
             8154	7.9685916057e-05	3.9993771020e-01	5.9998260388e-01
             8155	7.9674120594e-05	3.9993771942e-01	5.9998260646e-01
             8156	7.9662328052e-05	3.9993772864e-01	5.9998260904e-01
             8157	7.9650537759e-05	3.9993773785e-01	5.9998261161e-01
             8158	7.9638749940e-05	3.9993774706e-01	5.9998261419e-01
             8159	7.9626964149e-05	3.9993775628e-01	5.9998261676e-01
             8160	7.9615181746e-05	3.9993776549e-01	5.9998261933e-01
             8161	7.9603401329e-05	3.9993777469e-01	5.9998262190e-01
             8162	7.9591623264e-05	3.9993778390e-01	5.9998262448e-01
             8163	7.9579848382e-05	3.9993779310e-01	5.9998262705e-01
             8164	7.9568076241e-05	3.9993780230e-01	5.9998262962e-01
             8165	7.9556306101e-05	3.9993781150e-01	5.9998263219e-01
             8166	7.9544537779e-05	3.9993782070e-01	5.9998263476e-01
             8167	7.9532772961e-05	3.9993782990e-01	5.9998263733e-01
             8168	7.9521010267e-05	3.9993783909e-01	5.9998263990e-01
             8169	7.9509249867e-05	3.9993784828e-01	5.9998264247e-01
             8170	7.9497492898e-05	3.9993785747e-01	5.9998264503e-01
             8171	7.9485737140e-05	3.9993786666e-01	5.9998264760e-01
             8172	7.9473984535e-05	3.9993787585e-01	5.9998265017e-01
             8173	7.9462233713e-05	3.9993788503e-01	5.9998265273e-01
             8174	7.9450485366e-05	3.9993789422e-01	5.9998265530e-01
             8175	7.9438739765e-05	3.9993790340e-01	5.9998265786e-01
             8176	7.9426996764e-05	3.9993791258e-01	5.9998266043e-01
             8177	7.9415256326e-05	3.9993792175e-01	5.9998266299e-01
             8178	7.9403518345e-05	3.9993793093e-01	5.9998266555e-01
             8179	7.9391782386e-05	3.9993794010e-01	5.9998266812e-01
             8180	7.9380049486e-05	3.9993794927e-01	5.9998267068e-01
             8181	7.9368318322e-05	3.9993795844e-01	5.9998267324e-01
             8182	7.9356589702e-05	3.9993796761e-01	5.9998267580e-01
             8183	7.9344863460e-05	3.9993797677e-01	5.9998267836e-01
             8184	7.9333139753e-05	3.9993798594e-01	5.9998268092e-01
             8185	7.9321418991e-05	3.9993799510e-01	5.9998268348e-01
             8186	7.9309700222e-05	3.9993800426e-01	5.9998268604e-01
             8187	7.9297984221e-05	3.9993801341e-01	5.9998268860e-01
             8188	7.9286270988e-05	3.9993802257e-01	5.9998269116e-01
             8189	7.9274559508e-05	3.9993803172e-01	5.9998269372e-01
             8190	7.9262850715e-05	3.9993804088e-01	5.9998269627e-01
             8191	7.9251143971e-05	3.9993805003e-01	5.9998269883e-01
             8192	7.9239440216e-05	3.9993805917e-01	5.9998270139e-01
             8193	7.9227738766e-05	3.9993806832e-01	5.9998270394e-01
             8194	7.9216039760e-05	3.9993807746e-01	5.9998270650e-01
             8195	7.9204342897e-05	3.9993808661e-01	5.9998270905e-01
             8196	7.9192648606e-05	3.9993809575e-01	5.9998271160e-01
             8197	7.9180956672e-05	3.9993810489e-01	5.9998271416e-01
             8198	7.9169266962e-05	3.9993811402e-01	5.9998271671e-01
             8199	7.9157579934e-05	3.9993812316e-01	5.9998271926e-01
             8200	7.9145895578e-05	3.9993813229e-01	5.9998272181e-01
             8201	7.9134213561e-05	3.9993814142e-01	5.9998272436e-01
             8202	7.9122533660e-05	3.9993815055e-01	5.9998272692e-01
             8203	7.9110856168e-05	3.9993815968e-01	5.9998272947e-01
             8204	7.9099181114e-05	3.9993816880e-01	5.9998273201e-01
             8205	7.9087508280e-05	3.9993817793e-01	5.9998273456e-01
             8206	7.9075838781e-05	3.9993818705e-01	5.9998273711e-01
             8207	7.9064170787e-05	3.9993819617e-01	5.9998273966e-01
             8208	7.9052505569e-05	3.9993820529e-01	5.9998274221e-01
             8209	7.9040842948e-05	3.9993821440e-01	5.9998274475e-01
             8210	7.9029182486e-05	3.9993822352e-01	5.9998274730e-01
             8211	7.9017524179e-05	3.9993823263e-01	5.9998274985e-01
             8212	7.9005868624e-05	3.9993824174e-01	5.9998275239e-01
             8213	7.8994215394e-05	3.9993825085e-01	5.9998275494e-01
             8214	7.8982564576e-05	3.9993825995e-01	5.9998275748e-01
             8215	7.8970915382e-05	3.9993826906e-01	5.9998276002e-01
             8216	7.8959269371e-05	3.9993827816e-01	5.9998276257e-01
             8217	7.8947625917e-05	3.9993828726e-01	5.9998276511e-01
             8218	7.8935984576e-05	3.9993829636e-01	5.9998276765e-01
             8219	7.8924345792e-05	3.9993830546e-01	5.9998277019e-01
             8220	7.8912708777e-05	3.9993831456e-01	5.9998277274e-01
             8221	7.8901075336e-05	3.9993832365e-01	5.9998277528e-01
             8222	7.8889443695e-05	3.9993833274e-01	5.9998277782e-01
             8223	7.8877814938e-05	3.9993834183e-01	5.9998278036e-01
             8224	7.8866188010e-05	3.9993835092e-01	5.9998278289e-01
             8225	7.8854563706e-05	3.9993836000e-01	5.9998278543e-01
             8226	7.8842941318e-05	3.9993836909e-01	5.9998278797e-01
             8227	7.8831321817e-05	3.9993837817e-01	5.9998279051e-01
             8228	7.8819704870e-05	3.9993838725e-01	5.9998279304e-01
             8229	7.8808089518e-05	3.9993839633e-01	5.9998279558e-01
             8230	7.8796477363e-05	3.9993840541e-01	5.9998279812e-01
             8231	7.8784866971e-05	3.9993841448e-01	5.9998280065e-01
             8232	7.8773259914e-05	3.9993842355e-01	5.9998280319e-01
             8233	7.8761654506e-05	3.9993843262e-01	5.9998280572e-01
             8234	7.8750051215e-05	3.9993844169e-01	5.9998280826e-01
             8235	7.8738451159e-05	3.9993845076e-01	5.9998281079e-01
             8236	7.8726853377e-05	3.9993845983e-01	5.9998281332e-01
             8237	7.8715257559e-05	3.9993846889e-01	5.9998281585e-01
             8238	7.8703664333e-05	3.9993847795e-01	5.9998281839e-01
             8239	7.8692072438e-05	3.9993848701e-01	5.9998282092e-01
             8240	7.8680483703e-05	3.9993849607e-01	5.9998282345e-01
             8241	7.8668897262e-05	3.9993850513e-01	5.9998282598e-01
             8242	7.8657314019e-05	3.9993851418e-01	5.9998282851e-01
             8243	7.8645731676e-05	3.9993852323e-01	5.9998283104e-01
             8244	7.8634152360e-05	3.9993853228e-01	5.9998283356e-01
             8245	7.8622575797e-05	3.9993854133e-01	5.9998283609e-01
             8246	7.8611001411e-05	3.9993855038e-01	5.9998283862e-01
             8247	7.8599428911e-05	3.9993855942e-01	5.9998284115e-01
             8248	7.8587859520e-05	3.9993856847e-01	5.9998284367e-01
             8249	7.8576292432e-05	3.9993857751e-01	5.9998284620e-01
             8250	7.8564727413e-05	3.9993858655e-01	5.9998284872e-01
             8251	7.8553165226e-05	3.9993859559e-01	5.9998285125e-01
             8252	7.8541604983e-05	3.9993860462e-01	5.9998285377e-01
             8253	7.8530047170e-05	3.9993861365e-01	5.9998285630e-01
             8254	7.8518490793e-05	3.9993862269e-01	5.9998285882e-01
             8255	7.8506938121e-05	3.9993863172e-01	5.9998286134e-01
             8256	7.8495388069e-05	3.9993864075e-01	5.9998286387e-01
             8257	7.8483840104e-05	3.9993864977e-01	5.9998286639e-01
             8258	7.8472293976e-05	3.9993865880e-01	5.9998286891e-01
             8259	7.8460750453e-05	3.9993866782e-01	5.9998287143e-01
             8260	7.8449208866e-05	3.9993867684e-01	5.9998287395e-01
             8261	7.8437670025e-05	3.9993868586e-01	5.9998287647e-01
             8262	7.8426133681e-05	3.9993869488e-01	5.9998287899e-01
             8263	7.8414600140e-05	3.9993870389e-01	5.9998288151e-01
             8264	7.8403067997e-05	3.9993871291e-01	5.9998288403e-01
             8265	7.8391538382e-05	3.9993872192e-01	5.9998288654e-01
             8266	7.8380010311e-05	3.9993873093e-01	5.9998288906e-01
             8267	7.8368485735e-05	3.9993873994e-01	5.9998289158e-01
             8268	7.8356962867e-05	3.9993874894e-01	5.9998289409e-01
             8269	7.8345443117e-05	3.9993875795e-01	5.9998289661e-01
             8270	7.8333925043e-05	3.9993876695e-01	5.9998289913e-01
             8271	7.8322409849e-05	3.9993877595e-01	5.9998290164e-01
             8272	7.8310896503e-05	3.9993878495e-01	5.9998290415e-01
             8273	7.8299386448e-05	3.9993879395e-01	5.9998290667e-01
             8274	7.8287878386e-05	3.9993880294e-01	5.9998290918e-01
             8275	7.8276372449e-05	3.9993881193e-01	5.9998291169e-01
             8276	7.8264869028e-05	3.9993882093e-01	5.9998291420e-01
             8277	7.8253368133e-05	3.9993882992e-01	5.9998291672e-01
             8278	7.8241869693e-05	3.9993883890e-01	5.9998291923e-01
             8279	7.8230373386e-05	3.9993884789e-01	5.9998292174e-01
             8280	7.8218879177e-05	3.9993885687e-01	5.9998292425e-01
             8281	7.8207387070e-05	3.9993886586e-01	5.9998292676e-01
             8282	7.8195897753e-05	3.9993887484e-01	5.9998292927e-01
             8283	7.8184411148e-05	3.9993888381e-01	5.9998293177e-01
             8284	7.8172925760e-05	3.9993889279e-01	5.9998293428e-01
             8285	7.8161443299e-05	3.9993890177e-01	5.9998293679e-01
             8286	7.8149962886e-05	3.9993891074e-01	5.9998293930e-01
             8287	7.8138485871e-05	3.9993891971e-01	5.9998294180e-01
             8288	7.8127010758e-05	3.9993892868e-01	5.9998294431e-01
             8289	7.8115536928e-05	3.9993893765e-01	5.9998294681e-01
             8290	7.8104065973e-05	3.9993894661e-01	5.9998294932e-01
             8291	7.8092597182e-05	3.9993895558e-01	5.9998295182e-01
             8292	7.8081131255e-05	3.9993896454e-01	5.9998295433e-01
             8293	7.8069667210e-05	3.9993897350e-01	5.9998295683e-01
             8294	7.8058205342e-05	3.9993898246e-01	5.9998295933e-01
             8295	7.8046746116e-05	3.9993899142e-01	5.9998296184e-01
             8296	7.8035289168e-05	3.9993900037e-01	5.9998296434e-01
             8297	7.8023833818e-05	3.9993900933e-01	5.9998296684e-01
             8298	7.8012382500e-05	3.9993901828e-01	5.9998296934e-01
             8299	7.8000932724e-05	3.9993902723e-01	5.9998297184e-01
             8300	7.7989484553e-05	3.9993903617e-01	5.9998297434e-01
             8301	7.7978039469e-05	3.9993904512e-01	5.9998297684e-01
             8302	7.7966596050e-05	3.9993905406e-01	5.9998297934e-01
             8303	7.7955155479e-05	3.9993906301e-01	5.9998298184e-01
             8304	7.7943717284e-05	3.9993907195e-01	5.9998298434e-01
             8305	7.7932281259e-05	3.9993908089e-01	5.9998298683e-01
             8306	7.7920848162e-05	3.9993908982e-01	5.9998298933e-01
             8307	7.7909416604e-05	3.9993909876e-01	5.9998299183e-01
             8308	7.7897987068e-05	3.9993910769e-01	5.9998299432e-01
             8309	7.7886560177e-05	3.9993911662e-01	5.9998299682e-01
             8310	7.7875135740e-05	3.9993912555e-01	5.9998299931e-01
             8311	7.7863714183e-05	3.9993913448e-01	5.9998300181e-01
             8312	7.7852294619e-05	3.9993914341e-01	5.9998300430e-01
             8313	7.7840876787e-05	3.9993915233e-01	5.9998300679e-01
             8314	7.7829462005e-05	3.9993916125e-01	5.9998300928e-01
             8315	7.7818049213e-05	3.9993917017e-01	5.9998301178e-01
             8316	7.7806638732e-05	3.9993917909e-01	5.9998301427e-01
             8317	7.7795230308e-05	3.9993918801e-01	5.9998301676e-01
             8318	7.7783824620e-05	3.9993919692e-01	5.9998301925e-01
             8319	7.7772421172e-05	3.9993920584e-01	5.9998302174e-01
             8320	7.7761019468e-05	3.9993921475e-01	5.9998302423e-01
             8321	7.7749620647e-05	3.9993922366e-01	5.9998302672e-01
             8322	7.7738223656e-05	3.9993923257e-01	5.9998302921e-01
             8323	7.7726828928e-05	3.9993924147e-01	5.9998303170e-01
             8324	7.7715437127e-05	3.9993925038e-01	5.9998303418e-01
             8325	7.7704046976e-05	3.9993925928e-01	5.9998303667e-01
             8326	7.7692659398e-05	3.9993926818e-01	5.9998303916e-01
             8327	7.7681274354e-05	3.9993927708e-01	5.9998304164e-01
             8328	7.7669892358e-05	3.9993928598e-01	5.9998304413e-01
             8329	7.7658512150e-05	3.9993929487e-01	5.9998304661e-01
             8330	7.7647133933e-05	3.9993930377e-01	5.9998304910e-01
             8331	7.7635757576e-05	3.9993931266e-01	5.9998305158e-01
             8332	7.7624384272e-05	3.9993932155e-01	5.9998305407e-01
             8333	7.7613012899e-05	3.9993933044e-01	5.9998305655e-01
             8334	7.7601644326e-05	3.9993933932e-01	5.9998305903e-01
             8335	7.7590277468e-05	3.9993934821e-01	5.9998306151e-01
             8336	7.7578913206e-05	3.9993935709e-01	5.9998306400e-01
             8337	7.7567551367e-05	3.9993936597e-01	5.9998306648e-01
             8338	7.7556191524e-05	3.9993937485e-01	5.9998306896e-01
             8339	7.7544834254e-05	3.9993938373e-01	5.9998307144e-01
             8340	7.7533479146e-05	3.9993939260e-01	5.9998307392e-01
             8341	7.7522125892e-05	3.9993940148e-01	5.9998307640e-01
             8342	7.7510775803e-05	3.9993941035e-01	5.9998307887e-01
             8343	7.7499427472e-05	3.9993941922e-01	5.9998308135e-01
             8344	7.7488081154e-05	3.9993942809e-01	5.9998308383e-01
             8345	7.7476737581e-05	3.9993943695e-01	5.9998308631e-01
             8346	7.7465396041e-05	3.9993944582e-01	5.9998308878e-01
             8347	7.7454056739e-05	3.9993945468e-01	5.9998309126e-01
             8348	7.7442719596e-05	3.9993946354e-01	5.9998309374e-01
             8349	7.7431384655e-05	3.9993947240e-01	5.9998309621e-01
             8350	7.7420052217e-05	3.9993948126e-01	5.9998309869e-01
             8351	7.7408722789e-05	3.9993949012e-01	5.9998310116e-01
             8352	7.7397394954e-05	3.9993949897e-01	5.9998310363e-01
             8353	7.7386069434e-05	3.9993950782e-01	5.9998310611e-01
             8354	7.7374745956e-05	3.9993951667e-01	5.9998310858e-01
             8355	7.7363424471e-05	3.9993952552e-01	5.9998311105e-01
             8356	7.7352105823e-05	3.9993953437e-01	5.9998311352e-01
             8357	7.7340789374e-05	3.9993954322e-01	5.9998311599e-01
             8358	7.7329475284e-05	3.9993955206e-01	5.9998311846e-01
             8359	7.7318163045e-05	3.9993956090e-01	5.9998312094e-01
             8360	7.7306853373e-05	3.9993956974e-01	5.9998312340e-01
             8361	7.7295545486e-05	3.9993957858e-01	5.9998312587e-01
             8362	7.7284240819e-05	3.9993958742e-01	5.9998312834e-01
             8363	7.7272938231e-05	3.9993959625e-01	5.9998313081e-01
             8364	7.7261637590e-05	3.9993960508e-01	5.9998313328e-01
             8365	7.7250338687e-05	3.9993961391e-01	5.9998313575e-01
             8366	7.7239042281e-05	3.9993962274e-01	5.9998313821e-01
             8367	7.7227748483e-05	3.9993963157e-01	5.9998314068e-01
             8368	7.7216457530e-05	3.9993964040e-01	5.9998314314e-01
             8369	7.7205168432e-05	3.9993964922e-01	5.9998314561e-01
             8370	7.7193880803e-05	3.9993965804e-01	5.9998314808e-01
             8371	7.7182596997e-05	3.9993966686e-01	5.9998315054e-01
             8372	7.7171314315e-05	3.9993967568e-01	5.9998315300e-01
             8373	7.7160034331e-05	3.9993968450e-01	5.9998315547e-01
             8374	7.7148756633e-05	3.9993969331e-01	5.9998315793e-01
             8375	7.7137481238e-05	3.9993970213e-01	5.9998316039e-01
             8376	7.7126207696e-05	3.9993971094e-01	5.9998316285e-01
             8377	7.7114936589e-05	3.9993971975e-01	5.9998316531e-01
             8378	7.7103668116e-05	3.9993972856e-01	5.9998316777e-01
             8379	7.7092402007e-05	3.9993973736e-01	5.9998317023e-01
             8380	7.7081137934e-05	3.9993974617e-01	5.9998317269e-01
             8381	7.7069876263e-05	3.9993975497e-01	5.9998317515e-01
