#time mass rho rad_par
9000 0.00281900548258128 3647.58084776245 0.00569290751103771
9010 0.00281862848383142 3646.89691456839 0.0056930095615038
9020 0.00281825195458485 3646.21390654162 0.00569311148122754
9030 0.00281787589393881 3645.53182175856 0.00569321327046725
9040 0.00281750030101074 3644.85065833343 0.00569331492947574
9050 0.00281712517491608 3644.1704143779 0.00569341645850631
9060 0.0028167505147888 3643.49108803838 0.00569351785780717
9070 0.00281637631973618 3642.81267741398 0.00569361912763371
9080 0.0028160025888942 3642.13518065695 0.00569372026823352
9090 0.00281562932139509 3641.45859591383 0.00569382127985513
9100 0.00281525651634581 3640.78292128648 0.00569392216275385
9110 0.00281487713514709 3640.1081539794 0.00569401817229607
9120 0.00281450525282309 3639.43429312361 0.00569411879854591
9130 0.00281413383038413 3638.76133690512 0.00569421929680736
9140 0.00281376286696419 3638.08928347907 0.00569431966732824
9150 0.0028133923617171 3637.41813103762 0.00569441991035092
9160 0.00281302231378602 3636.74787775469 0.00569452002612061
9170 0.00281265272231447 3636.07852180587 0.00569462001488239
9180 0.00281228358647041 3635.41006141212 0.00569471987687465
9190 0.00281191490542687 3634.74249480457 0.0056948196123344
9200 0.00281154667833989 3634.07582018469 0.00569491922150314
9210 0.0028111789043582 3633.41003574169 0.00569501870462434
9220 0.00281081158263517 3632.74513967424 0.00569511806194016
9230 0.00281044471234374 3632.08113021755 0.0056952172936874
9240 0.00281007829267448 3631.41800563968 0.00569531640009804
9250 0.00280971232281065 3630.75576419647 0.00569541538140602
9260 0.00280934680191519 3630.09440410801 0.00569551423785071
9270 0.00280898172915276 3629.43392359859 0.00569561296967094
9280 0.00280861710369748 3628.77432091056 0.00569571157710296
9290 0.00280825292474909 3628.11559433365 0.00569581006037605
9300 0.00280788919149152 3627.45774213002 0.0056959084197237
9310 0.00280752590310683 3626.80076255935 0.00569600665537986
9320 0.0028071630587999 3626.14465392368 0.00569610476757227
9330 0.00280680065776141 3625.48941450034 0.00569620275653246
9340 0.00280643869920499 3624.83504260906 0.0056963006224857
9350 0.00280607718232279 3624.1815365318 0.00569639836566302
9360 0.00280571610629862 3623.52889453641 0.00569649598629768
9370 0.00280535547034684 3622.87711494686 0.00569659348461461
9380 0.00280499527369515 3622.22619611229 0.00569669086083508
9390 0.00280463551555438 3621.57613635225 0.00569678811518492
9400 0.00280427619514776 3620.92693400968 0.0056968852478865
9410 0.00280391731166288 3620.27858736406 0.00569698225917183
9420 0.00280355886432489 3619.63109476368 0.00569707914926269
9430 0.00280320085236397 3618.98445456687 0.00569717591837947
9440 0.00280284327499955 3618.33866511347 0.00569727256674542
9450 0.00280248613145347 3617.69372474866 0.00569736909458309
9460 0.00280212942094023 3617.04963180523 0.00569746550211696
9470 0.00280177314269563 3616.40638465542 0.00569756178956572
9480 0.00280141729595308 3615.76398166807 0.00569765795714866
9490 0.00280106187995196 3615.12242122368 0.00569775400508341
9500 0.00280070689391879 3614.48170168049 0.00569784993359104
9510 0.00280035233708542 3613.8418214073 0.00569794574289111
9520 0.00279999820870114 3613.20277880523 0.00569804143319847
9530 0.00279964450801817 3612.56457228167 0.00569813700472707
9540 0.00279929123429237 3611.92720025142 0.00569823245768989
9550 0.00279893838676137 3611.29066109727 0.00569832779230476
9560 0.00279858596468127 3610.65495323631 0.0056984230087845
