#  Region type : all 
#       Cells  : 2349
#       Volume : 3.7500000000e-01
#            Time	weightedVolAverage(CO2)	weightedVolAverage(CO)	weightedVolAverage(N2)
             9550	6.5727342242e-03	3.7191283087e-01	6.2151443491e-01
             9551	6.5727262826e-03	3.7191283701e-01	6.2151443671e-01
             9552	6.5727183384e-03	3.7191284315e-01	6.2151443851e-01
             9553	6.5727104017e-03	3.7191284929e-01	6.2151444031e-01
             9554	6.5727024628e-03	3.7191285542e-01	6.2151444211e-01
             9555	6.5726945285e-03	3.7191286156e-01	6.2151444391e-01
             9556	6.5726865917e-03	3.7191286770e-01	6.2151444571e-01
             9557	6.5726786617e-03	3.7191287383e-01	6.2151444751e-01
             9558	6.5726707297e-03	3.7191287996e-01	6.2151444931e-01
             9559	6.5726628041e-03	3.7191288609e-01	6.2151445110e-01
             9560	6.5726548735e-03	3.7191289222e-01	6.2151445290e-01
             9561	6.5726469567e-03	3.7191289835e-01	6.2151445469e-01
             9562	6.5726390315e-03	3.7191290448e-01	6.2151445649e-01
             9563	6.5726310940e-03	3.7191291061e-01	6.2151445830e-01
             9564	6.5726231667e-03	3.7191291674e-01	6.2151446009e-01
             9565	6.5726152446e-03	3.7191292287e-01	6.2151446189e-01
             9566	6.5726073233e-03	3.7191292899e-01	6.2151446369e-01
             9567	6.5725994187e-03	3.7191293511e-01	6.2151446547e-01
             9568	6.5725914957e-03	3.7191294123e-01	6.2151446727e-01
             9569	6.5725835809e-03	3.7191294735e-01	6.2151446907e-01
             9570	6.5725756628e-03	3.7191295347e-01	6.2151447086e-01
             9571	6.5725677462e-03	3.7191295960e-01	6.2151447266e-01
             9572	6.5725598242e-03	3.7191296572e-01	6.2151447446e-01
             9573	6.5725519075e-03	3.7191297184e-01	6.2151447626e-01
             9574	6.5725439778e-03	3.7191297796e-01	6.2151447806e-01
             9575	6.5725360680e-03	3.7191298408e-01	6.2151447986e-01
             9576	6.5725281642e-03	3.7191299019e-01	6.2151448165e-01
             9577	6.5725202653e-03	3.7191299630e-01	6.2151448344e-01
             9578	6.5725123586e-03	3.7191300241e-01	6.2151448523e-01
             9579	6.5725044569e-03	3.7191300852e-01	6.2151448702e-01
             9580	6.5724965578e-03	3.7191301463e-01	6.2151448881e-01
             9581	6.5724886603e-03	3.7191302074e-01	6.2151449060e-01
             9582	6.5724807635e-03	3.7191302684e-01	6.2151449239e-01
             9583	6.5724728643e-03	3.7191303295e-01	6.2151449418e-01
             9584	6.5724649646e-03	3.7191303906e-01	6.2151449598e-01
             9585	6.5724570687e-03	3.7191304516e-01	6.2151449777e-01
             9586	6.5724491690e-03	3.7191305127e-01	6.2151449956e-01
             9587	6.5724412770e-03	3.7191305737e-01	6.2151450135e-01
             9588	6.5724333894e-03	3.7191306347e-01	6.2151450314e-01
             9589	6.5724254966e-03	3.7191306957e-01	6.2151450493e-01
             9590	6.5724176053e-03	3.7191307567e-01	6.2151450672e-01
             9591	6.5724097245e-03	3.7191308177e-01	6.2151450851e-01
             9592	6.5724018402e-03	3.7191308787e-01	6.2151451029e-01
             9593	6.5723939556e-03	3.7191309396e-01	6.2151451208e-01
             9594	6.5723860797e-03	3.7191310006e-01	6.2151451387e-01
             9595	6.5723781951e-03	3.7191310615e-01	6.2151451565e-01
             9596	6.5723703169e-03	3.7191311224e-01	6.2151451744e-01
             9597	6.5723624357e-03	3.7191311834e-01	6.2151451923e-01
             9598	6.5723545534e-03	3.7191312443e-01	6.2151452102e-01
             9599	6.5723466710e-03	3.7191313052e-01	6.2151452281e-01
             9600	6.5723388076e-03	3.7191313661e-01	6.2151452459e-01
             9601	6.5723309488e-03	3.7191314269e-01	6.2151452636e-01
             9602	6.5723230786e-03	3.7191314877e-01	6.2151452815e-01
             9603	6.5723152096e-03	3.7191315486e-01	6.2151452993e-01
             9604	6.5723073429e-03	3.7191316094e-01	6.2151453172e-01
             9605	6.5722994879e-03	3.7191316702e-01	6.2151453349e-01
             9606	6.5722916232e-03	3.7191317310e-01	6.2151453527e-01
             9607	6.5722837613e-03	3.7191317918e-01	6.2151453706e-01
             9608	6.5722758959e-03	3.7191318526e-01	6.2151453884e-01
             9609	6.5722680394e-03	3.7191319134e-01	6.2151454062e-01
             9610	6.5722601792e-03	3.7191319742e-01	6.2151454240e-01
             9611	6.5722523297e-03	3.7191320349e-01	6.2151454418e-01
             9612	6.5722444765e-03	3.7191320957e-01	6.2151454596e-01
             9613	6.5722366178e-03	3.7191321564e-01	6.2151454774e-01
             9614	6.5722287660e-03	3.7191322171e-01	6.2151454952e-01
             9615	6.5722209084e-03	3.7191322779e-01	6.2151455130e-01
             9616	6.5722130351e-03	3.7191323387e-01	6.2151455310e-01
             9617	6.5722051965e-03	3.7191323993e-01	6.2151455487e-01
             9618	6.5721973496e-03	3.7191324600e-01	6.2151455665e-01
             9619	6.5721895075e-03	3.7191325207e-01	6.2151455842e-01
             9620	6.5721816592e-03	3.7191325814e-01	6.2151456020e-01
             9621	6.5721738143e-03	3.7191326420e-01	6.2151456198e-01
             9622	6.5721659832e-03	3.7191327026e-01	6.2151456375e-01
             9623	6.5721581297e-03	3.7191327633e-01	6.2151456554e-01
             9624	6.5721502982e-03	3.7191328239e-01	6.2151456731e-01
             9625	6.5721424621e-03	3.7191328845e-01	6.2151456909e-01
             9626	6.5721346237e-03	3.7191329451e-01	6.2151457086e-01
             9627	6.5721267908e-03	3.7191330057e-01	6.2151457264e-01
             9628	6.5721189526e-03	3.7191330663e-01	6.2151457442e-01
             9629	6.5721111259e-03	3.7191331269e-01	6.2151457619e-01
             9630	6.5721032868e-03	3.7191331875e-01	6.2151457797e-01
             9631	6.5720954565e-03	3.7191332480e-01	6.2151457974e-01
             9632	6.5720876177e-03	3.7191333086e-01	6.2151458152e-01
             9633	6.5720797866e-03	3.7191333691e-01	6.2151458330e-01
             9634	6.5720719648e-03	3.7191334296e-01	6.2151458507e-01
             9635	6.5720641398e-03	3.7191334902e-01	6.2151458684e-01
             9636	6.5720563169e-03	3.7191335507e-01	6.2151458862e-01
             9637	6.5720484986e-03	3.7191336111e-01	6.2151459039e-01
             9638	6.5720406750e-03	3.7191336716e-01	6.2151459216e-01
             9639	6.5720328580e-03	3.7191337321e-01	6.2151459393e-01
             9640	6.5720250479e-03	3.7191337925e-01	6.2151459570e-01
             9641	6.5720172280e-03	3.7191338530e-01	6.2151459747e-01
             9642	6.5720094252e-03	3.7191339134e-01	6.2151459924e-01
             9643	6.5720016035e-03	3.7191339738e-01	6.2151460101e-01
             9644	6.5719937902e-03	3.7191340343e-01	6.2151460278e-01
             9645	6.5719859782e-03	3.7191340947e-01	6.2151460456e-01
             9646	6.5719781680e-03	3.7191341551e-01	6.2151460633e-01
             9647	6.5719703579e-03	3.7191342155e-01	6.2151460810e-01
             9648	6.5719625517e-03	3.7191342758e-01	6.2151460987e-01
             9649	6.5719547499e-03	3.7191343362e-01	6.2151461163e-01
             9650	6.5719469483e-03	3.7191343965e-01	6.2151461340e-01
             9651	6.5719391511e-03	3.7191344568e-01	6.2151461516e-01
             9652	6.5719313430e-03	3.7191345172e-01	6.2151461694e-01
             9653	6.5719235487e-03	3.7191345775e-01	6.2151461870e-01
             9654	6.5719157522e-03	3.7191346378e-01	6.2151462047e-01
             9655	6.5719079609e-03	3.7191346981e-01	6.2151462223e-01
             9656	6.5719001600e-03	3.7191347584e-01	6.2151462400e-01
             9657	6.5718923619e-03	3.7191348187e-01	6.2151462577e-01
             9658	6.5718845640e-03	3.7191348790e-01	6.2151462754e-01
             9659	6.5718767647e-03	3.7191349393e-01	6.2151462931e-01
             9660	6.5718689766e-03	3.7191349995e-01	6.2151463107e-01
             9661	6.5718611872e-03	3.7191350597e-01	6.2151463284e-01
             9662	6.5718534042e-03	3.7191351199e-01	6.2151463460e-01
             9663	6.5718456126e-03	3.7191351802e-01	6.2151463637e-01
             9664	6.5718378359e-03	3.7191352404e-01	6.2151463813e-01
             9665	6.5718300505e-03	3.7191353006e-01	6.2151463989e-01
             9666	6.5718222758e-03	3.7191353607e-01	6.2151464165e-01
             9667	6.5718145033e-03	3.7191354209e-01	6.2151464341e-01
             9668	6.5718067235e-03	3.7191354810e-01	6.2151464517e-01
             9669	6.5717989428e-03	3.7191355412e-01	6.2151464694e-01
             9670	6.5717911725e-03	3.7191356013e-01	6.2151464870e-01
             9671	6.5717833992e-03	3.7191356614e-01	6.2151465046e-01
             9672	6.5717756225e-03	3.7191357216e-01	6.2151465222e-01
             9673	6.5717678525e-03	3.7191357817e-01	6.2151465398e-01
             9674	6.5717600919e-03	3.7191358417e-01	6.2151465573e-01
             9675	6.5717523246e-03	3.7191359018e-01	6.2151465749e-01
             9676	6.5717445603e-03	3.7191359619e-01	6.2151465925e-01
             9677	6.5717367973e-03	3.7191360219e-01	6.2151466101e-01
             9678	6.5717290389e-03	3.7191360820e-01	6.2151466276e-01
             9679	6.5717212906e-03	3.7191361420e-01	6.2151466451e-01
             9680	6.5717135350e-03	3.7191362020e-01	6.2151466627e-01
             9681	6.5717057729e-03	3.7191362620e-01	6.2151466803e-01
             9682	6.5716980135e-03	3.7191363220e-01	6.2151466978e-01
             9683	6.5716902602e-03	3.7191363820e-01	6.2151467154e-01
             9684	6.5716824902e-03	3.7191364420e-01	6.2151467330e-01
             9685	6.5716747319e-03	3.7191365020e-01	6.2151467506e-01
             9686	6.5716669876e-03	3.7191365620e-01	6.2151467681e-01
             9687	6.5716592283e-03	3.7191366220e-01	6.2151467857e-01
             9688	6.5716514850e-03	3.7191366819e-01	6.2151468033e-01
             9689	6.5716437333e-03	3.7191367418e-01	6.2151468208e-01
             9690	6.5716359918e-03	3.7191368018e-01	6.2151468383e-01
             9691	6.5716282492e-03	3.7191368617e-01	6.2151468559e-01
             9692	6.5716205043e-03	3.7191369216e-01	6.2151468734e-01
             9693	6.5716127619e-03	3.7191369815e-01	6.2151468909e-01
             9694	6.5716050145e-03	3.7191370414e-01	6.2151469085e-01
             9695	6.5715972808e-03	3.7191371012e-01	6.2151469260e-01
             9696	6.5715895508e-03	3.7191371610e-01	6.2151469434e-01
             9697	6.5715818049e-03	3.7191372209e-01	6.2151469610e-01
             9698	6.5715740748e-03	3.7191372808e-01	6.2151469785e-01
             9699	6.5715663273e-03	3.7191373406e-01	6.2151469961e-01
             9700	6.5715585906e-03	3.7191374005e-01	6.2151470136e-01
             9701	6.5715508655e-03	3.7191374603e-01	6.2151470311e-01
             9702	6.5715431360e-03	3.7191375201e-01	6.2151470486e-01
             9703	6.5715354056e-03	3.7191375798e-01	6.2151470661e-01
             9704	6.5715276866e-03	3.7191376396e-01	6.2151470835e-01
             9705	6.5715199575e-03	3.7191376994e-01	6.2151471010e-01
             9706	6.5715122302e-03	3.7191377591e-01	6.2151471186e-01
             9707	6.5715045036e-03	3.7191378189e-01	6.2151471361e-01
             9708	6.5714967839e-03	3.7191378786e-01	6.2151471535e-01
             9709	6.5714890584e-03	3.7191379384e-01	6.2151471710e-01
             9710	6.5714813431e-03	3.7191379981e-01	6.2151471885e-01
             9711	6.5714736269e-03	3.7191380578e-01	6.2151472059e-01
             9712	6.5714659071e-03	3.7191381175e-01	6.2151472234e-01
             9713	6.5714581852e-03	3.7191381772e-01	6.2151472409e-01
             9714	6.5714504724e-03	3.7191382369e-01	6.2151472584e-01
             9715	6.5714427565e-03	3.7191382966e-01	6.2151472759e-01
             9716	6.5714350529e-03	3.7191383562e-01	6.2151472933e-01
             9717	6.5714273395e-03	3.7191384158e-01	6.2151473108e-01
             9718	6.5714196183e-03	3.7191384755e-01	6.2151473283e-01
             9719	6.5714119058e-03	3.7191385352e-01	6.2151473458e-01
             9720	6.5714041860e-03	3.7191385948e-01	6.2151473633e-01
             9721	6.5713964789e-03	3.7191386544e-01	6.2151473808e-01
             9722	6.5713887789e-03	3.7191387140e-01	6.2151473982e-01
             9723	6.5713810724e-03	3.7191387736e-01	6.2151474156e-01
             9724	6.5713733584e-03	3.7191388333e-01	6.2151474332e-01
             9725	6.5713656508e-03	3.7191388928e-01	6.2151474506e-01
             9726	6.5713579534e-03	3.7191389524e-01	6.2151474681e-01
             9727	6.5713502525e-03	3.7191390120e-01	6.2151474855e-01
             9728	6.5713425527e-03	3.7191390715e-01	6.2151475030e-01
             9729	6.5713348662e-03	3.7191391310e-01	6.2151475203e-01
             9730	6.5713271668e-03	3.7191391905e-01	6.2151475378e-01
             9731	6.5713194725e-03	3.7191392500e-01	6.2151475552e-01
             9732	6.5713117826e-03	3.7191393095e-01	6.2151475726e-01
             9733	6.5713040874e-03	3.7191393690e-01	6.2151475901e-01
             9734	6.5712963931e-03	3.7191394285e-01	6.2151476075e-01
             9735	6.5712887029e-03	3.7191394880e-01	6.2151476249e-01
             9736	6.5712810197e-03	3.7191395475e-01	6.2151476423e-01
             9737	6.5712733299e-03	3.7191396069e-01	6.2151476598e-01
             9738	6.5712656406e-03	3.7191396664e-01	6.2151476772e-01
             9739	6.5712579578e-03	3.7191397258e-01	6.2151476946e-01
             9740	6.5712502763e-03	3.7191397852e-01	6.2151477120e-01
             9741	6.5712425953e-03	3.7191398446e-01	6.2151477294e-01
             9742	6.5712349202e-03	3.7191399040e-01	6.2151477468e-01
             9743	6.5712272474e-03	3.7191399634e-01	6.2151477641e-01
             9744	6.5712195604e-03	3.7191400228e-01	6.2151477816e-01
             9745	6.5712118818e-03	3.7191400822e-01	6.2151477990e-01
             9746	6.5712042081e-03	3.7191401416e-01	6.2151478164e-01
             9747	6.5711965316e-03	3.7191402009e-01	6.2151478338e-01
             9748	6.5711888638e-03	3.7191402602e-01	6.2151478511e-01
             9749	6.5711811894e-03	3.7191403196e-01	6.2151478685e-01
             9750	6.5711735161e-03	3.7191403789e-01	6.2151478859e-01
             9751	6.5711658466e-03	3.7191404382e-01	6.2151479033e-01
             9752	6.5711581841e-03	3.7191404975e-01	6.2151479206e-01
             9753	6.5711505197e-03	3.7191405568e-01	6.2151479380e-01
             9754	6.5711428498e-03	3.7191406161e-01	6.2151479554e-01
             9755	6.5711351833e-03	3.7191406754e-01	6.2151479728e-01
             9756	6.5711275189e-03	3.7191407347e-01	6.2151479901e-01
             9757	6.5711198578e-03	3.7191407939e-01	6.2151480075e-01
             9758	6.5711121929e-03	3.7191408532e-01	6.2151480249e-01
             9759	6.5711045218e-03	3.7191409125e-01	6.2151480423e-01
             9760	6.5710968678e-03	3.7191409717e-01	6.2151480596e-01
             9761	6.5710892038e-03	3.7191410309e-01	6.2151480770e-01
             9762	6.5710815457e-03	3.7191410901e-01	6.2151480944e-01
             9763	6.5710738842e-03	3.7191411494e-01	6.2151481118e-01
             9764	6.5710662325e-03	3.7191412085e-01	6.2151481291e-01
             9765	6.5710585757e-03	3.7191412677e-01	6.2151481465e-01
             9766	6.5710509336e-03	3.7191413269e-01	6.2151481638e-01
             9767	6.5710432967e-03	3.7191413860e-01	6.2151481810e-01
             9768	6.5710356430e-03	3.7191414452e-01	6.2151481984e-01
             9769	6.5710279933e-03	3.7191415043e-01	6.2151482158e-01
             9770	6.5710203469e-03	3.7191415634e-01	6.2151482331e-01
             9771	6.5710127040e-03	3.7191416226e-01	6.2151482504e-01
             9772	6.5710050627e-03	3.7191416817e-01	6.2151482677e-01
             9773	6.5709974210e-03	3.7191417408e-01	6.2151482850e-01
             9774	6.5709897839e-03	3.7191417998e-01	6.2151483023e-01
             9775	6.5709821424e-03	3.7191418589e-01	6.2151483197e-01
             9776	6.5709745092e-03	3.7191419180e-01	6.2151483369e-01
             9777	6.5709668798e-03	3.7191419770e-01	6.2151483542e-01
             9778	6.5709592397e-03	3.7191420361e-01	6.2151483715e-01
             9779	6.5709516082e-03	3.7191420951e-01	6.2151483888e-01
             9780	6.5709439721e-03	3.7191421541e-01	6.2151484061e-01
             9781	6.5709363430e-03	3.7191422131e-01	6.2151484234e-01
             9782	6.5709286964e-03	3.7191422722e-01	6.2151484408e-01
             9783	6.5709210571e-03	3.7191423313e-01	6.2151484582e-01
             9784	6.5709134275e-03	3.7191423902e-01	6.2151484755e-01
             9785	6.5709058026e-03	3.7191424492e-01	6.2151484927e-01
             9786	6.5708981803e-03	3.7191425082e-01	6.2151485100e-01
             9787	6.5708905514e-03	3.7191425672e-01	6.2151485273e-01
             9788	6.5708829310e-03	3.7191426261e-01	6.2151485446e-01
             9789	6.5708752998e-03	3.7191426851e-01	6.2151485619e-01
             9790	6.5708676864e-03	3.7191427440e-01	6.2151485791e-01
             9791	6.5708600543e-03	3.7191428030e-01	6.2151485965e-01
             9792	6.5708524371e-03	3.7191428619e-01	6.2151486138e-01
             9793	6.5708448277e-03	3.7191429207e-01	6.2151486310e-01
