#  Region type : all 
#       Cells  : 2349
#       Volume : 3.7500000000e-01
#            Time	volIntegrate(rhoeps)	volIntegrate(rho)
              603	1.0125988798e-01	1.0126008661e-01
              604	1.0125987644e-01	1.0126007507e-01
              605	1.0125986481e-01	1.0126006345e-01
              606	1.0125985328e-01	1.0126005192e-01
              607	1.0125984193e-01	1.0126004057e-01
              608	1.0125983049e-01	1.0126002913e-01
              609	1.0125981908e-01	1.0126001772e-01
              610	1.0125980776e-01	1.0126000640e-01
              611	1.0125979620e-01	1.0125999485e-01
              612	1.0125978486e-01	1.0125998351e-01
              613	1.0125977338e-01	1.0125997203e-01
              614	1.0125976204e-01	1.0125996069e-01
              615	1.0125975077e-01	1.0125994942e-01
              616	1.0125973936e-01	1.0125993802e-01
              617	1.0125972805e-01	1.0125992671e-01
              618	1.0125971684e-01	1.0125991550e-01
              619	1.0125970550e-01	1.0125990416e-01
              620	1.0125969421e-01	1.0125989287e-01
              621	1.0125968288e-01	1.0125988154e-01
              622	1.0125967164e-01	1.0125987030e-01
              623	1.0125966030e-01	1.0125985897e-01
              624	1.0125964919e-01	1.0125984786e-01
              625	1.0125963795e-01	1.0125983662e-01
              626	1.0125962674e-01	1.0125982541e-01
              627	1.0125961557e-01	1.0125981425e-01
              628	1.0125960439e-01	1.0125980307e-01
              629	1.0125959326e-01	1.0125979194e-01
              630	1.0125958214e-01	1.0125978082e-01
              631	1.0125957117e-01	1.0125976986e-01
              632	1.0125955998e-01	1.0125975867e-01
              633	1.0125954900e-01	1.0125974769e-01
              634	1.0125953793e-01	1.0125973662e-01
              635	1.0125952698e-01	1.0125972568e-01
              636	1.0125951590e-01	1.0125971460e-01
              637	1.0125950485e-01	1.0125970355e-01
              638	1.0125949375e-01	1.0125969245e-01
              639	1.0125948277e-01	1.0125968147e-01
              640	1.0125947185e-01	1.0125967055e-01
              641	1.0125946081e-01	1.0125965952e-01
              642	1.0125944981e-01	1.0125964852e-01
              643	1.0125943876e-01	1.0125963747e-01
              644	1.0125942783e-01	1.0125962654e-01
              645	1.0125941683e-01	1.0125961554e-01
              646	1.0125940583e-01	1.0125960455e-01
              647	1.0125939495e-01	1.0125959366e-01
              648	1.0125938401e-01	1.0125958273e-01
              649	1.0125937319e-01	1.0125957191e-01
              650	1.0125936237e-01	1.0125956109e-01
              651	1.0125935152e-01	1.0125955025e-01
              652	1.0125934075e-01	1.0125953948e-01
              653	1.0125932977e-01	1.0125952850e-01
              654	1.0125931900e-01	1.0125951773e-01
              655	1.0125930818e-01	1.0125950691e-01
              656	1.0125929722e-01	1.0125949595e-01
              657	1.0125928635e-01	1.0125948509e-01
              658	1.0125927557e-01	1.0125947431e-01
              659	1.0125926498e-01	1.0125946372e-01
              660	1.0125925425e-01	1.0125945299e-01
              661	1.0125924339e-01	1.0125944214e-01
              662	1.0125923264e-01	1.0125943139e-01
              663	1.0125922185e-01	1.0125942060e-01
              664	1.0125921108e-01	1.0125940983e-01
              665	1.0125920044e-01	1.0125939919e-01
              666	1.0125918974e-01	1.0125938849e-01
              667	1.0125917897e-01	1.0125937772e-01
              668	1.0125916841e-01	1.0125936717e-01
              669	1.0125915776e-01	1.0125935653e-01
              670	1.0125914717e-01	1.0125934594e-01
              671	1.0125913658e-01	1.0125933535e-01
              672	1.0125912604e-01	1.0125932481e-01
              673	1.0125911541e-01	1.0125931418e-01
              674	1.0125910484e-01	1.0125930361e-01
              675	1.0125909425e-01	1.0125929302e-01
              676	1.0125908363e-01	1.0125928240e-01
              677	1.0125907308e-01	1.0125927186e-01
              678	1.0125906271e-01	1.0125926149e-01
              679	1.0125905214e-01	1.0125925093e-01
              680	1.0125904173e-01	1.0125924051e-01
              681	1.0125903132e-01	1.0125923010e-01
              682	1.0125902070e-01	1.0125921949e-01
              683	1.0125901023e-01	1.0125920902e-01
              684	1.0125899966e-01	1.0125919846e-01
              685	1.0125898922e-01	1.0125918802e-01
              686	1.0125897876e-01	1.0125917756e-01
              687	1.0125896833e-01	1.0125916713e-01
              688	1.0125895779e-01	1.0125915659e-01
              689	1.0125894735e-01	1.0125914615e-01
              690	1.0125893707e-01	1.0125913588e-01
              691	1.0125892673e-01	1.0125912554e-01
              692	1.0125891640e-01	1.0125911521e-01
              693	1.0125890601e-01	1.0125910482e-01
              694	1.0125889566e-01	1.0125909447e-01
              695	1.0125888534e-01	1.0125908415e-01
              696	1.0125887504e-01	1.0125907385e-01
              697	1.0125886483e-01	1.0125906365e-01
              698	1.0125885462e-01	1.0125905344e-01
              699	1.0125884431e-01	1.0125904313e-01
              700	1.0125883405e-01	1.0125903288e-01
              701	1.0125882386e-01	1.0125902269e-01
              702	1.0125881358e-01	1.0125901241e-01
              703	1.0125880340e-01	1.0125900223e-01
              704	1.0125879314e-01	1.0125899197e-01
              705	1.0125878287e-01	1.0125898171e-01
              706	1.0125877268e-01	1.0125897152e-01
              707	1.0125876239e-01	1.0125896124e-01
              708	1.0125875224e-01	1.0125895108e-01
              709	1.0125874219e-01	1.0125894104e-01
              710	1.0125873208e-01	1.0125893093e-01
              711	1.0125872185e-01	1.0125892070e-01
              712	1.0125871171e-01	1.0125891056e-01
              713	1.0125870164e-01	1.0125890049e-01
              714	1.0125869155e-01	1.0125889041e-01
              715	1.0125868156e-01	1.0125888042e-01
              716	1.0125867149e-01	1.0125887035e-01
              717	1.0125866141e-01	1.0125886027e-01
              718	1.0125865136e-01	1.0125885023e-01
              719	1.0125864135e-01	1.0125884022e-01
              720	1.0125863125e-01	1.0125883012e-01
              721	1.0125862130e-01	1.0125882017e-01
              722	1.0125861125e-01	1.0125881012e-01
              723	1.0125860135e-01	1.0125880022e-01
              724	1.0125859142e-01	1.0125879030e-01
              725	1.0125858154e-01	1.0125878042e-01
              726	1.0125857160e-01	1.0125877048e-01
              727	1.0125856175e-01	1.0125876063e-01
              728	1.0125855190e-01	1.0125875079e-01
              729	1.0125854199e-01	1.0125874088e-01
              730	1.0125853206e-01	1.0125873095e-01
              731	1.0125852222e-01	1.0125872112e-01
              732	1.0125851231e-01	1.0125871121e-01
              733	1.0125850243e-01	1.0125870133e-01
              734	1.0125849267e-01	1.0125869157e-01
              735	1.0125848285e-01	1.0125868175e-01
              736	1.0125847305e-01	1.0125867195e-01
              737	1.0125846339e-01	1.0125866229e-01
              738	1.0125845353e-01	1.0125865243e-01
              739	1.0125844381e-01	1.0125864271e-01
              740	1.0125843398e-01	1.0125863289e-01
              741	1.0125842419e-01	1.0125862311e-01
              742	1.0125841441e-01	1.0125861333e-01
              743	1.0125840460e-01	1.0125860352e-01
              744	1.0125839477e-01	1.0125859369e-01
              745	1.0125838505e-01	1.0125858397e-01
              746	1.0125837536e-01	1.0125857428e-01
              747	1.0125836565e-01	1.0125856458e-01
              748	1.0125835604e-01	1.0125855497e-01
              749	1.0125834625e-01	1.0125854518e-01
              750	1.0125833640e-01	1.0125853533e-01
              751	1.0125832679e-01	1.0125852572e-01
              752	1.0125831721e-01	1.0125851615e-01
              753	1.0125830742e-01	1.0125850636e-01
              754	1.0125829781e-01	1.0125849675e-01
              755	1.0125828823e-01	1.0125848717e-01
              756	1.0125827863e-01	1.0125847757e-01
              757	1.0125826893e-01	1.0125846788e-01
              758	1.0125825938e-01	1.0125845833e-01
              759	1.0125824975e-01	1.0125844870e-01
              760	1.0125824013e-01	1.0125843908e-01
              761	1.0125823053e-01	1.0125842948e-01
              762	1.0125822104e-01	1.0125842000e-01
              763	1.0125821147e-01	1.0125841043e-01
              764	1.0125820197e-01	1.0125840093e-01
              765	1.0125819250e-01	1.0125839146e-01
              766	1.0125818291e-01	1.0125838188e-01
              767	1.0125817342e-01	1.0125837239e-01
              768	1.0125816389e-01	1.0125836286e-01
              769	1.0125815425e-01	1.0125835322e-01
              770	1.0125814469e-01	1.0125834367e-01
              771	1.0125813523e-01	1.0125833421e-01
              772	1.0125812568e-01	1.0125832466e-01
              773	1.0125811622e-01	1.0125831520e-01
              774	1.0125810673e-01	1.0125830571e-01
              775	1.0125809741e-01	1.0125829640e-01
              776	1.0125808807e-01	1.0125828705e-01
              777	1.0125807863e-01	1.0125827762e-01
              778	1.0125806918e-01	1.0125826817e-01
              779	1.0125805975e-01	1.0125825875e-01
              780	1.0125805045e-01	1.0125824945e-01
              781	1.0125804102e-01	1.0125824002e-01
              782	1.0125803159e-01	1.0125823059e-01
              783	1.0125802225e-01	1.0125822125e-01
              784	1.0125801303e-01	1.0125821204e-01
              785	1.0125800372e-01	1.0125820273e-01
              786	1.0125799449e-01	1.0125819350e-01
              787	1.0125798531e-01	1.0125818432e-01
              788	1.0125797588e-01	1.0125817490e-01
              789	1.0125796639e-01	1.0125816541e-01
              790	1.0125795707e-01	1.0125815609e-01
              791	1.0125794783e-01	1.0125814685e-01
              792	1.0125793857e-01	1.0125813760e-01
              793	1.0125792938e-01	1.0125812840e-01
              794	1.0125792016e-01	1.0125811918e-01
              795	1.0125791102e-01	1.0125811005e-01
              796	1.0125790182e-01	1.0125810085e-01
              797	1.0125789275e-01	1.0125809179e-01
              798	1.0125788348e-01	1.0125808251e-01
              799	1.0125787438e-01	1.0125807342e-01
              800	1.0125786525e-01	1.0125806429e-01
              801	1.0125785603e-01	1.0125805507e-01
              802	1.0125784696e-01	1.0125804601e-01
              803	1.0125783781e-01	1.0125803686e-01
              804	1.0125782863e-01	1.0125802768e-01
              805	1.0125781956e-01	1.0125801861e-01
              806	1.0125781048e-01	1.0125800953e-01
              807	1.0125780148e-01	1.0125800054e-01
              808	1.0125779229e-01	1.0125799135e-01
              809	1.0125778323e-01	1.0125798229e-01
              810	1.0125777428e-01	1.0125797334e-01
              811	1.0125776519e-01	1.0125796425e-01
              812	1.0125775628e-01	1.0125795535e-01
              813	1.0125774729e-01	1.0125794635e-01
              814	1.0125773827e-01	1.0125793735e-01
              815	1.0125772923e-01	1.0125792830e-01
              816	1.0125772028e-01	1.0125791935e-01
              817	1.0125771127e-01	1.0125791035e-01
              818	1.0125770228e-01	1.0125790136e-01
              819	1.0125769332e-01	1.0125789240e-01
              820	1.0125768440e-01	1.0125788348e-01
              821	1.0125767531e-01	1.0125787439e-01
              822	1.0125766628e-01	1.0125786537e-01
              823	1.0125765722e-01	1.0125785631e-01
              824	1.0125764826e-01	1.0125784736e-01
              825	1.0125763937e-01	1.0125783847e-01
              826	1.0125763041e-01	1.0125782951e-01
              827	1.0125762138e-01	1.0125782048e-01
              828	1.0125761248e-01	1.0125781158e-01
              829	1.0125760361e-01	1.0125780271e-01
              830	1.0125759474e-01	1.0125779385e-01
              831	1.0125758584e-01	1.0125778494e-01
              832	1.0125757690e-01	1.0125777601e-01
              833	1.0125756821e-01	1.0125776733e-01
              834	1.0125755934e-01	1.0125775846e-01
              835	1.0125755045e-01	1.0125774957e-01
              836	1.0125754159e-01	1.0125774071e-01
              837	1.0125753264e-01	1.0125773177e-01
              838	1.0125752375e-01	1.0125772287e-01
              839	1.0125751492e-01	1.0125771405e-01
              840	1.0125750592e-01	1.0125770505e-01
              841	1.0125749705e-01	1.0125769618e-01
              842	1.0125748814e-01	1.0125768727e-01
              843	1.0125747942e-01	1.0125767855e-01
              844	1.0125747066e-01	1.0125766979e-01
              845	1.0125746190e-01	1.0125766104e-01
              846	1.0125745317e-01	1.0125765231e-01
              847	1.0125744449e-01	1.0125764363e-01
              848	1.0125743581e-01	1.0125763496e-01
              849	1.0125742701e-01	1.0125762615e-01
              850	1.0125741821e-01	1.0125761736e-01
              851	1.0125740943e-01	1.0125760858e-01
              852	1.0125740064e-01	1.0125759979e-01
              853	1.0125739178e-01	1.0125759094e-01
              854	1.0125738305e-01	1.0125758220e-01
              855	1.0125737424e-01	1.0125757340e-01
              856	1.0125736558e-01	1.0125756475e-01
              857	1.0125735682e-01	1.0125755599e-01
              858	1.0125734816e-01	1.0125754733e-01
              859	1.0125733948e-01	1.0125753866e-01
              860	1.0125733083e-01	1.0125753000e-01
              861	1.0125732226e-01	1.0125752144e-01
              862	1.0125731345e-01	1.0125751263e-01
              863	1.0125730485e-01	1.0125750403e-01
              864	1.0125729629e-01	1.0125749547e-01
              865	1.0125728762e-01	1.0125748681e-01
              866	1.0125727907e-01	1.0125747825e-01
