#  Region type : all 
#       Cells  : 2349
#       Volume : 3.7500000000e-01
#            Time	weightedVolAverage(H2)	weightedVolAverage(CO2)	weightedVolAverage(CO)	weightedVolAverage(N2)	weightedVolAverage(H2O)
             4307	4.4599352764e-03	6.5062254280e-02	3.1010919308e-01	6.2032630560e-01	4.2311764778e-05
             4308	4.4599359201e-03	6.5062237599e-02	3.1010920758e-01	6.2032631244e-01	4.2306461346e-05
             4309	4.4599365636e-03	6.5062220923e-02	3.1010922207e-01	6.2032631929e-01	4.2301159252e-05
             4310	4.4599372070e-03	6.5062204252e-02	3.1010923656e-01	6.2032632613e-01	4.2295858325e-05
             4311	4.4599378502e-03	6.5062187586e-02	3.1010925104e-01	6.2032633297e-01	4.2290558668e-05
             4312	4.4599384933e-03	6.5062170926e-02	3.1010926552e-01	6.2032633980e-01	4.2285260229e-05
             4313	4.4599391362e-03	6.5062154270e-02	3.1010927999e-01	6.2032634664e-01	4.2279962884e-05
             4314	4.4599397790e-03	6.5062137619e-02	3.1010929446e-01	6.2032635347e-01	4.2274666866e-05
             4315	4.4599404216e-03	6.5062120973e-02	3.1010930893e-01	6.2032636031e-01	4.2269371911e-05
             4316	4.4599410641e-03	6.5062104332e-02	3.1010932339e-01	6.2032636714e-01	4.2264078151e-05
             4317	4.4599417065e-03	6.5062087696e-02	3.1010933785e-01	6.2032637397e-01	4.2258785742e-05
             4318	4.4599423487e-03	6.5062071065e-02	3.1010935230e-01	6.2032638079e-01	4.2253494342e-05
             4319	4.4599429907e-03	6.5062054440e-02	3.1010936675e-01	6.2032638762e-01	4.2248204417e-05
             4320	4.4599436326e-03	6.5062037819e-02	3.1010938119e-01	6.2032639444e-01	4.2242915263e-05
             4321	4.4599442743e-03	6.5062021203e-02	3.1010939563e-01	6.2032640126e-01	4.2237627264e-05
             4322	4.4599449159e-03	6.5062004592e-02	3.1010941007e-01	6.2032640808e-01	4.2232340972e-05
             4323	4.4599455574e-03	6.5061987987e-02	3.1010942450e-01	6.2032641490e-01	4.2227055766e-05
             4324	4.4599461987e-03	6.5061971386e-02	3.1010943893e-01	6.2032642171e-01	4.2221771669e-05
             4325	4.4599468398e-03	6.5061954790e-02	3.1010945335e-01	6.2032642853e-01	4.2216488881e-05
             4326	4.4599474808e-03	6.5061938199e-02	3.1010946777e-01	6.2032643534e-01	4.2211207359e-05
             4327	4.4599481217e-03	6.5061921614e-02	3.1010948219e-01	6.2032644215e-01	4.2205926708e-05
             4328	4.4599487624e-03	6.5061905033e-02	3.1010949660e-01	6.2032644896e-01	4.2200647341e-05
             4329	4.4599494029e-03	6.5061888458e-02	3.1010951100e-01	6.2032645577e-01	4.2195369147e-05
             4330	4.4599500433e-03	6.5061871887e-02	3.1010952541e-01	6.2032646257e-01	4.2190092203e-05
             4331	4.4599506836e-03	6.5061855321e-02	3.1010953980e-01	6.2032646937e-01	4.2184816436e-05
             4332	4.4599513237e-03	6.5061838760e-02	3.1010955420e-01	6.2032647618e-01	4.2179541935e-05
             4333	4.4599519637e-03	6.5061822204e-02	3.1010956859e-01	6.2032648297e-01	4.2174268851e-05
             4334	4.4599526035e-03	6.5061805653e-02	3.1010958297e-01	6.2032648977e-01	4.2168996602e-05
             4335	4.4599532432e-03	6.5061789107e-02	3.1010959736e-01	6.2032649657e-01	4.2163725520e-05
             4336	4.4599538828e-03	6.5061772566e-02	3.1010961173e-01	6.2032650336e-01	4.2158455493e-05
             4337	4.4599545221e-03	6.5061756030e-02	3.1010962611e-01	6.2032651015e-01	4.2153187064e-05
             4338	4.4599551614e-03	6.5061739499e-02	3.1010964048e-01	6.2032651694e-01	4.2147919573e-05
             4339	4.4599558005e-03	6.5061722973e-02	3.1010965484e-01	6.2032652373e-01	4.2142653459e-05
             4340	4.4599564394e-03	6.5061706453e-02	3.1010966920e-01	6.2032653052e-01	4.2137388898e-05
             4341	4.4599570782e-03	6.5061689937e-02	3.1010968356e-01	6.2032653730e-01	4.2132124862e-05
             4342	4.4599577169e-03	6.5061673426e-02	3.1010969791e-01	6.2032654409e-01	4.2126861889e-05
             4343	4.4599583554e-03	6.5061656920e-02	3.1010971226e-01	6.2032655087e-01	4.2121600402e-05
             4344	4.4599589938e-03	6.5061640419e-02	3.1010972660e-01	6.2032655765e-01	4.2116339967e-05
             4345	4.4599596320e-03	6.5061623923e-02	3.1010974094e-01	6.2032656442e-01	4.2111080937e-05
             4346	4.4599602701e-03	6.5061607432e-02	3.1010975527e-01	6.2032657120e-01	4.2105822992e-05
             4347	4.4599609080e-03	6.5061590945e-02	3.1010976961e-01	6.2032657797e-01	4.2100566108e-05
             4348	4.4599615458e-03	6.5061574464e-02	3.1010978393e-01	6.2032658475e-01	4.2095310476e-05
             4349	4.4599621835e-03	6.5061557988e-02	3.1010979826e-01	6.2032659152e-01	4.2090056116e-05
             4350	4.4599628210e-03	6.5061541516e-02	3.1010981257e-01	6.2032659829e-01	4.2084802885e-05
             4351	4.4599634583e-03	6.5061525050e-02	3.1010982689e-01	6.2032660505e-01	4.2079550799e-05
             4352	4.4599640955e-03	6.5061508589e-02	3.1010984120e-01	6.2032661182e-01	4.2074299995e-05
             4353	4.4599647326e-03	6.5061492133e-02	3.1010985550e-01	6.2032661858e-01	4.2069050214e-05
             4354	4.4599653695e-03	6.5061475682e-02	3.1010986981e-01	6.2032662534e-01	4.2063801615e-05
             4355	4.4599660063e-03	6.5061459236e-02	3.1010988410e-01	6.2032663210e-01	4.2058554203e-05
             4356	4.4599666429e-03	6.5061442795e-02	3.1010989840e-01	6.2032663886e-01	4.2053307875e-05
             4357	4.4599672794e-03	6.5061426358e-02	3.1010991269e-01	6.2032664561e-01	4.2048062725e-05
             4358	4.4599679157e-03	6.5061409927e-02	3.1010992697e-01	6.2032665237e-01	4.2042818901e-05
             4359	4.4599685519e-03	6.5061393501e-02	3.1010994125e-01	6.2032665912e-01	4.2037576196e-05
             4360	4.4599691880e-03	6.5061377080e-02	3.1010995553e-01	6.2032666587e-01	4.2032334560e-05
             4361	4.4599698239e-03	6.5061360663e-02	3.1010996980e-01	6.2032667262e-01	4.2027094111e-05
             4362	4.4599704597e-03	6.5061344251e-02	3.1010998407e-01	6.2032667937e-01	4.2021854626e-05
             4363	4.4599710954e-03	6.5061327843e-02	3.1010999833e-01	6.2032668611e-01	4.2016616292e-05
             4364	4.4599717308e-03	6.5061311441e-02	3.1011001259e-01	6.2032669285e-01	4.2011379428e-05
             4365	4.4599723662e-03	6.5061295043e-02	3.1011002685e-01	6.2032669960e-01	4.2006143332e-05
             4366	4.4599730014e-03	6.5061278651e-02	3.1011004110e-01	6.2032670634e-01	4.2000908555e-05
             4367	4.4599736365e-03	6.5061262263e-02	3.1011005535e-01	6.2032671307e-01	4.1995675340e-05
             4368	4.4599742714e-03	6.5061245881e-02	3.1011006959e-01	6.2032671981e-01	4.1990443163e-05
             4369	4.4599749062e-03	6.5061229504e-02	3.1011008383e-01	6.2032672654e-01	4.1985212058e-05
             4370	4.4599755408e-03	6.5061213131e-02	3.1011009807e-01	6.2032673328e-01	4.1979982228e-05
             4371	4.4599761753e-03	6.5061196763e-02	3.1011011230e-01	6.2032674001e-01	4.1974753586e-05
             4372	4.4599768096e-03	6.5061180400e-02	3.1011012653e-01	6.2032674674e-01	4.1969526200e-05
             4373	4.4599774438e-03	6.5061164043e-02	3.1011014075e-01	6.2032675346e-01	4.1964299914e-05
             4374	4.4599780778e-03	6.5061147690e-02	3.1011015497e-01	6.2032676019e-01	4.1959074605e-05
             4375	4.4599787117e-03	6.5061131341e-02	3.1011016918e-01	6.2032676691e-01	4.1953850546e-05
             4376	4.4599793455e-03	6.5061114997e-02	3.1011018339e-01	6.2032677363e-01	4.1948627471e-05
             4377	4.4599799791e-03	6.5061098659e-02	3.1011019760e-01	6.2032678035e-01	4.1943405786e-05
             4378	4.4599806126e-03	6.5061082326e-02	3.1011021180e-01	6.2032678707e-01	4.1938185544e-05
             4379	4.4599812459e-03	6.5061065997e-02	3.1011022600e-01	6.2032679379e-01	4.1932966088e-05
             4380	4.4599818790e-03	6.5061049673e-02	3.1011024020e-01	6.2032680050e-01	4.1927747987e-05
             4381	4.4599825121e-03	6.5061033354e-02	3.1011025439e-01	6.2032680722e-01	4.1922531036e-05
             4382	4.4599831450e-03	6.5061017039e-02	3.1011026857e-01	6.2032681393e-01	4.1917315152e-05
             4383	4.4599837777e-03	6.5061000730e-02	3.1011028275e-01	6.2032682064e-01	4.1912100288e-05
             4384	4.4599844104e-03	6.5060984426e-02	3.1011029693e-01	6.2032682734e-01	4.1906886754e-05
             4385	4.4599850428e-03	6.5060968126e-02	3.1011031111e-01	6.2032683405e-01	4.1901674321e-05
             4386	4.4599856752e-03	6.5060951831e-02	3.1011032528e-01	6.2032684075e-01	4.1896463230e-05
             4387	4.4599863074e-03	6.5060935541e-02	3.1011033944e-01	6.2032684746e-01	4.1891252783e-05
             4388	4.4599869394e-03	6.5060919257e-02	3.1011035360e-01	6.2032685416e-01	4.1886043818e-05
             4389	4.4599875714e-03	6.5060902977e-02	3.1011036776e-01	6.2032686086e-01	4.1880835999e-05
             4390	4.4599882031e-03	6.5060886701e-02	3.1011038191e-01	6.2032686755e-01	4.1875629297e-05
             4391	4.4599888348e-03	6.5060870431e-02	3.1011039606e-01	6.2032687425e-01	4.1870423734e-05
             4392	4.4599894663e-03	6.5060854165e-02	3.1011041021e-01	6.2032688094e-01	4.1865219206e-05
             4393	4.4599900976e-03	6.5060837905e-02	3.1011042435e-01	6.2032688763e-01	4.1860016171e-05
             4394	4.4599907288e-03	6.5060821649e-02	3.1011043849e-01	6.2032689432e-01	4.1854814283e-05
             4395	4.4599913598e-03	6.5060805399e-02	3.1011045262e-01	6.2032690101e-01	4.1849613496e-05
             4396	4.4599919907e-03	6.5060789152e-02	3.1011046675e-01	6.2032690770e-01	4.1844413596e-05
             4397	4.4599926215e-03	6.5060772911e-02	3.1011048087e-01	6.2032691438e-01	4.1839214840e-05
             4398	4.4599932522e-03	6.5060756674e-02	3.1011049499e-01	6.2032692106e-01	4.1834017369e-05
             4399	4.4599938827e-03	6.5060740442e-02	3.1011050911e-01	6.2032692775e-01	4.1828821049e-05
             4400	4.4599945130e-03	6.5060724215e-02	3.1011052322e-01	6.2032693442e-01	4.1823625767e-05
             4401	4.4599951432e-03	6.5060707993e-02	3.1011053733e-01	6.2032694110e-01	4.1818431792e-05
             4402	4.4599957733e-03	6.5060691775e-02	3.1011055143e-01	6.2032694778e-01	4.1813239026e-05
             4403	4.4599964033e-03	6.5060675562e-02	3.1011056554e-01	6.2032695445e-01	4.1808047108e-05
             4404	4.4599970331e-03	6.5060659354e-02	3.1011057963e-01	6.2032696112e-01	4.1802856764e-05
             4405	4.4599976627e-03	6.5060643151e-02	3.1011059372e-01	6.2032696779e-01	4.1797667230e-05
             4406	4.4599982923e-03	6.5060626953e-02	3.1011060781e-01	6.2032697446e-01	4.1792478824e-05
             4407	4.4599989217e-03	6.5060610759e-02	3.1011062190e-01	6.2032698113e-01	4.1787291711e-05
             4408	4.4599995509e-03	6.5060594571e-02	3.1011063598e-01	6.2032698780e-01	4.1782105467e-05
             4409	4.4600001800e-03	6.5060578387e-02	3.1011065005e-01	6.2032699446e-01	4.1776920862e-05
             4410	4.4600008089e-03	6.5060562208e-02	3.1011066412e-01	6.2032700112e-01	4.1771737209e-05
             4411	4.4600014378e-03	6.5060546034e-02	3.1011067819e-01	6.2032700778e-01	4.1766554502e-05
             4412	4.4600020664e-03	6.5060529865e-02	3.1011069226e-01	6.2032701444e-01	4.1761373027e-05
             4413	4.4600026949e-03	6.5060513700e-02	3.1011070632e-01	6.2032702110e-01	4.1756192616e-05
             4414	4.4600033233e-03	6.5060497540e-02	3.1011072037e-01	6.2032702775e-01	4.1751013483e-05
             4415	4.4600039516e-03	6.5060481385e-02	3.1011073442e-01	6.2032703440e-01	4.1745835466e-05
             4416	4.4600045797e-03	6.5060465234e-02	3.1011074847e-01	6.2032704106e-01	4.1740658724e-05
             4417	4.4600052076e-03	6.5060449089e-02	3.1011076252e-01	6.2032704770e-01	4.1735483071e-05
             4418	4.4600058355e-03	6.5060432948e-02	3.1011077656e-01	6.2032705435e-01	4.1730308382e-05
             4419	4.4600064632e-03	6.5060416812e-02	3.1011079059e-01	6.2032706100e-01	4.1725134991e-05
             4420	4.4600070907e-03	6.5060400681e-02	3.1011080462e-01	6.2032706764e-01	4.1719962853e-05
             4421	4.4600077181e-03	6.5060384554e-02	3.1011081865e-01	6.2032707428e-01	4.1714791815e-05
             4422	4.4600083454e-03	6.5060368432e-02	3.1011083267e-01	6.2032708093e-01	4.1709621718e-05
             4423	4.4600089725e-03	6.5060352316e-02	3.1011084669e-01	6.2032708756e-01	4.1704452933e-05
             4424	4.4600095995e-03	6.5060336203e-02	3.1011086071e-01	6.2032709420e-01	4.1699285220e-05
             4425	4.4600102264e-03	6.5060320095e-02	3.1011087472e-01	6.2032710084e-01	4.1694118456e-05
             4426	4.4600108531e-03	6.5060303993e-02	3.1011088873e-01	6.2032710747e-01	4.1688953311e-05
             4427	4.4600114796e-03	6.5060287895e-02	3.1011090273e-01	6.2032711410e-01	4.1683788959e-05
             4428	4.4600121060e-03	6.5060271802e-02	3.1011091673e-01	6.2032712073e-01	4.1678625857e-05
             4429	4.4600127323e-03	6.5060255713e-02	3.1011093073e-01	6.2032712736e-01	4.1673463884e-05
             4430	4.4600133585e-03	6.5060239629e-02	3.1011094472e-01	6.2032713399e-01	4.1668303025e-05
             4431	4.4600139845e-03	6.5060223550e-02	3.1011095871e-01	6.2032714061e-01	4.1663143231e-05
             4432	4.4600146103e-03	6.5060207476e-02	3.1011097269e-01	6.2032714724e-01	4.1657984766e-05
             4433	4.4600152360e-03	6.5060191406e-02	3.1011098667e-01	6.2032715386e-01	4.1652827212e-05
             4434	4.4600158616e-03	6.5060175342e-02	3.1011100065e-01	6.2032716048e-01	4.1647671019e-05
             4435	4.4600164870e-03	6.5060159282e-02	3.1011101462e-01	6.2032716710e-01	4.1642516191e-05
             4436	4.4600171123e-03	6.5060143227e-02	3.1011102859e-01	6.2032717371e-01	4.1637362136e-05
             4437	4.4600177374e-03	6.5060127176e-02	3.1011104255e-01	6.2032718033e-01	4.1632209420e-05
             4438	4.4600183624e-03	6.5060111131e-02	3.1011105651e-01	6.2032718694e-01	4.1627057886e-05
             4439	4.4600189873e-03	6.5060095090e-02	3.1011107046e-01	6.2032719355e-01	4.1621906963e-05
             4440	4.4600196121e-03	6.5060079053e-02	3.1011108442e-01	6.2032720016e-01	4.1616757484e-05
             4441	4.4600202367e-03	6.5060063021e-02	3.1011109836e-01	6.2032720677e-01	4.1611609254e-05
             4442	4.4600208611e-03	6.5060046994e-02	3.1011111231e-01	6.2032721337e-01	4.1606462124e-05
             4443	4.4600214855e-03	6.5060030972e-02	3.1011112625e-01	6.2032721998e-01	4.1601316063e-05
             4444	4.4600221096e-03	6.5060014954e-02	3.1011114018e-01	6.2032722658e-01	4.1596171149e-05
             4445	4.4600227337e-03	6.5059998941e-02	3.1011115411e-01	6.2032723318e-01	4.1591027418e-05
             4446	4.4600233576e-03	6.5059982933e-02	3.1011116804e-01	6.2032723978e-01	4.1585884616e-05
             4447	4.4600239814e-03	6.5059966929e-02	3.1011118197e-01	6.2032724638e-01	4.1580742972e-05
             4448	4.4600246050e-03	6.5059950930e-02	3.1011119589e-01	6.2032725298e-01	4.1575602455e-05
             4449	4.4600252285e-03	6.5059934935e-02	3.1011120980e-01	6.2032725957e-01	4.1570463377e-05
             4450	4.4600258519e-03	6.5059918946e-02	3.1011122372e-01	6.2032726616e-01	4.1565325443e-05
             4451	4.4600264751e-03	6.5059902960e-02	3.1011123762e-01	6.2032727275e-01	4.1560188457e-05
             4452	4.4600270981e-03	6.5059886980e-02	3.1011125153e-01	6.2032727934e-01	4.1555052812e-05
             4453	4.4600277210e-03	6.5059871004e-02	3.1011126543e-01	6.2032728593e-01	4.1549918044e-05
             4454	4.4600283438e-03	6.5059855033e-02	3.1011127933e-01	6.2032729251e-01	4.1544784451e-05
             4455	4.4600289665e-03	6.5059839066e-02	3.1011129322e-01	6.2032729910e-01	4.1539652226e-05
             4456	4.4600295889e-03	6.5059823105e-02	3.1011130711e-01	6.2032730568e-01	4.1534521012e-05
             4457	4.4600302113e-03	6.5059807148e-02	3.1011132099e-01	6.2032731226e-01	4.1529391046e-05
             4458	4.4600308335e-03	6.5059791195e-02	3.1011133487e-01	6.2032731884e-01	4.1524262173e-05
             4459	4.4600314556e-03	6.5059775248e-02	3.1011134875e-01	6.2032732541e-01	4.1519134522e-05
             4460	4.4600320775e-03	6.5059759305e-02	3.1011136262e-01	6.2032733199e-01	4.1514007922e-05
             4461	4.4600326993e-03	6.5059743366e-02	3.1011137649e-01	6.2032733856e-01	4.1508882206e-05
             4462	4.4600333210e-03	6.5059727433e-02	3.1011139035e-01	6.2032734513e-01	4.1503757903e-05
             4463	4.4600339425e-03	6.5059711504e-02	3.1011140422e-01	6.2032735170e-01	4.1498634601e-05
             4464	4.4600345638e-03	6.5059695580e-02	3.1011141807e-01	6.2032735827e-01	4.1493512455e-05
             4465	4.4600351851e-03	6.5059679661e-02	3.1011143192e-01	6.2032736484e-01	4.1488391184e-05
             4466	4.4600358062e-03	6.5059663746e-02	3.1011144577e-01	6.2032737140e-01	4.1483271407e-05
             4467	4.4600364272e-03	6.5059647836e-02	3.1011145962e-01	6.2032737797e-01	4.1478152377e-05
             4468	4.4600370480e-03	6.5059631930e-02	3.1011147346e-01	6.2032738453e-01	4.1473034861e-05
             4469	4.4600376687e-03	6.5059616029e-02	3.1011148730e-01	6.2032739109e-01	4.1467918526e-05
             4470	4.4600382892e-03	6.5059600133e-02	3.1011150113e-01	6.2032739764e-01	4.1462803157e-05
             4471	4.4600389097e-03	6.5059584241e-02	3.1011151496e-01	6.2032740420e-01	4.1457688707e-05
             4472	4.4600395299e-03	6.5059568355e-02	3.1011152878e-01	6.2032741076e-01	4.1452575369e-05
             4473	4.4600401501e-03	6.5059552472e-02	3.1011154261e-01	6.2032741731e-01	4.1447463214e-05
             4474	4.4600407701e-03	6.5059536595e-02	3.1011155642e-01	6.2032742386e-01	4.1442352258e-05
             4475	4.4600413899e-03	6.5059520722e-02	3.1011157024e-01	6.2032743041e-01	4.1437242326e-05
             4476	4.4600420097e-03	6.5059504854e-02	3.1011158405e-01	6.2032743696e-01	4.1432133414e-05
             4477	4.4600426293e-03	6.5059488990e-02	3.1011159785e-01	6.2032744350e-01	4.1427025662e-05
             4478	4.4600432487e-03	6.5059473131e-02	3.1011161165e-01	6.2032745005e-01	4.1421919210e-05
             4479	4.4600438681e-03	6.5059457276e-02	3.1011162545e-01	6.2032745659e-01	4.1416813565e-05
             4480	4.4600444873e-03	6.5059441426e-02	3.1011163925e-01	6.2032746313e-01	4.1411709309e-05
             4481	4.4600451064e-03	6.5059425580e-02	3.1011165304e-01	6.2032746967e-01	4.1406605992e-05
             4482	4.4600457253e-03	6.5059409740e-02	3.1011166682e-01	6.2032747621e-01	4.1401503821e-05
             4483	4.4600463441e-03	6.5059393904e-02	3.1011168061e-01	6.2032748274e-01	4.1396402422e-05
             4484	4.4600469627e-03	6.5059378072e-02	3.1011169438e-01	6.2032748928e-01	4.1391302421e-05
             4485	4.4600475813e-03	6.5059362245e-02	3.1011170816e-01	6.2032749581e-01	4.1386203215e-05
             4486	4.4600481997e-03	6.5059346423e-02	3.1011172193e-01	6.2032750234e-01	4.1381105462e-05
